""	"rho"	"Pval"	"SE"	"Tval"	"n"	"FDR"
"GO_TERTIARY_GRANULE_MEMBRANE"	0.136056925468349	3.3580618600507e-08	0.0194893051666624	6.98110703818635	2586	0.00030403892080899
"GO_TESTOSTERONE_BIOSYNTHETIC_PROCESS"	-0.106533527025545	0.00044407260536644	0.0195602843617099	-5.44642015706529	2586	1
"GO_TESTOSTERONE_DEHYDROGENASE_NAD_P_ACTIVITY"	-0.123274092988399	2.76239948488236e-06	0.0195221900615157	-6.31456268994174	2586	0.0240052515236277
"GO_TESTOSTERONE_DEHYDROGENASE_NADPLUS_ACTIVITY"	-0.146007199754195	7.92013065069695e-10	0.019461419896914	-7.50239193890199	2586	7.32136877350426e-06
"GO_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS"	-0.0289515031561116	1	0.0196639906242283	-1.47231066721727	2586	1
"GO_TETRAHYDROFOLATE_BIOSYNTHETIC_PROCESS"	-0.0215000734688591	1	0.0196676895817301	-1.09316721618543	2586	1
"GO_TETRAHYDROFOLATE_INTERCONVERSION"	0.0559161065353621	1	0.0196414590919122	2.8468407705203	2586	1
"GO_TETRAHYDROFOLATE_METABOLIC_PROCESS"	0.0539563453121235	1	0.0196435802462753	2.74676737313985	2586	1
"GO_TETRAPYRROLE_BINDING"	-0.0222654302624436	1	0.0196673600299504	-1.1321006087516	2586	1
"GO_TETRAPYRROLE_BIOSYNTHETIC_PROCESS"	-0.0237972070191073	1	0.0196666658319371	-1.21002752690609	2586	1
"GO_TETRAPYRROLE_METABOLIC_PROCESS"	-0.0221513931741158	1	0.0196674098638063	-1.12629946330049	2586	1
"GO_TETRASPANIN_ENRICHED_MICRODOMAIN"	-0.0605663790485348	1	0.0196361220355445	-3.08443688315342	2586	1
"GO_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING"	-0.0411479491060598	1	0.0196555757681829	-2.09344918670189	2586	1
"GO_THALAMUS_DEVELOPMENT"	-0.0368059949363955	1	0.0196589075629839	-1.87222992012527	2586	1
"GO_THIAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS"	-0.0839766287724433	0.124692190074137	0.0196027491222573	-4.28392100764554	2586	1
"GO_THIAMINE_PYROPHOSPHATE_BINDING"	-0.064069222729133	1	0.0196318194231151	-3.26353973354584	2586	1
"GO_THIOESTER_BIOSYNTHETIC_PROCESS"	0.0606329703302158	1	0.0196360425038355	3.08784065416299	2586	1
"GO_THIOESTER_METABOLIC_PROCESS"	0.0344113298307461	1	0.0196605860964931	1.75026978655963	2586	1
"GO_THIOESTERASE_BINDING"	0.0615405190875409	1	0.0196349498500886	3.13423357621986	2586	1
"GO_THIOLESTER_HYDROLASE_ACTIVITY"	0.00769836221694661	1	0.0196716539400751	0.391342905909071	2586	1
"GO_THIOREDOXIN_DISULFIDE_REDUCTASE_ACTIVITY"	0.046566131481258	1	0.0196508966247715	2.36966955607296	2586	1
"GO_THIOREDOXIN_PEROXIDASE_ACTIVITY"	0.0566935993701797	1	0.0196405965394803	2.88655180387305	2586	1
"GO_THO_COMPLEX"	-0.0147785504492118	1	0.0196700885039134	-0.751320994121179	2586	1
"GO_THORAX_AND_ANTERIOR_ABDOMEN_DETERMINATION"	-0.124654444724577	1.75362497406977e-06	0.019518797693355	-6.3863792577252	2586	0.0153196677734735
"GO_THREONINE_METABOLIC_PROCESS"	-0.122186871765184	3.93720299427894e-06	0.0195248350263209	-6.25802326116801	2586	0.0340725547124899
"GO_THREONINE_TYPE_PEPTIDASE_ACTIVITY"	0.134224071354209	6.50366273909124e-08	0.0194942229541758	6.88532554848292	2586	0.000586500305811248
"GO_THROMBIN_ACTIVATED_RECEPTOR_ACTIVITY"	-0.0893178251203576	0.0371679304430581	0.0195936104108011	-4.55851796824136	2586	1
"GO_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY"	-0.0616538095677785	1	0.0196348123087164	-3.14002540988939	2586	1
"GO_THROMBOPOIETIN_MEDIATED_SIGNALING_PATHWAY"	0.0227070683285772	1	0.0196671646198081	1.15456746142794	2586	1
"GO_THYMIC_T_CELL_SELECTION"	0.0249875314099391	1	0.0196660944817438	1.27058941129034	2586	1
"GO_THYMOCYTE_APOPTOTIC_PROCESS"	0.0819346747507232	0.194424391631002	0.019606092961638	4.17904142916386	2586	1
"GO_THYMOCYTE_MIGRATION"	0.189776732918683	2.10261623930859e-18	0.0193147386700595	9.82548799445389	2586	2.05930234477884e-14
"GO_THYMUS_DEVELOPMENT"	0.080927675907981	0.241171449218089	0.0196077114820552	4.12733918397593	2586	1
"GO_THYROID_GLAND_DEVELOPMENT"	-0.000904797957027061	1	0.0196722288316839	-0.0459936677622314	2586	1
"GO_THYROID_HORMONE_BINDING"	-0.0229880185378101	1	0.0196670383103117	-1.16886021042412	2586	1
"GO_THYROID_HORMONE_GENERATION"	0.0244768126558186	1	0.0196663430414286	1.24460417497327	2586	1
"GO_THYROID_HORMONE_MEDIATED_SIGNALING_PATHWAY"	-0.102103828225547	0.00149613240709397	0.0195694248024355	-5.21751810573606	2586	1
"GO_THYROID_HORMONE_METABOLIC_PROCESS"	0.00657014888677142	1	0.0196718122852214	0.333987981966832	2586	1
"GO_THYROID_HORMONE_RECEPTOR_BINDING"	0.0838692865840774	0.127642804150186	0.0196029269664814	4.27840631796892	2586	1
"GO_THYROID_HORMONE_TRANSPORT"	-0.0977917409577494	0.00464815180307306	0.0195779459012494	-4.99499495253526	2586	1
"GO_TIGHT_JUNCTION"	0.00335286922602329	1	0.0196721263087972	0.170437560911955	2586	1
"GO_TIGHT_JUNCTION_ORGANIZATION"	0.0798117981000081	0.304554324351911	0.0196094814694325	4.07006162934087	2586	1
"GO_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX"	0.0472787947521763	1	0.019650238061395	2.40601638537197	2586	1
"GO_TISSUE_HOMEOSTASIS"	0.102112291581913	0.00149303475399666	0.0195694077128207	5.21795514102426	2586	1
"GO_TISSUE_MIGRATION"	0.209522281539838	4.77608960696481e-23	0.0192355894106767	10.8924284599017	2586	4.74982111412651e-19
"GO_TISSUE_MORPHOGENESIS"	0.113678194738377	5.59696415970096e-05	0.0195447140364115	5.81631404412447	2586	0.46359654134803
"GO_TISSUE_REGENERATION"	0.182092946555106	9.9620301833087e-17	0.0193433430963208	9.41372676110683	2586	9.69604397741435e-13
"GO_TISSUE_REMODELING"	0.12083864716296	6.08164051643898e-06	0.0195280819205392	6.18794245408528	2586	0.0523446799249903
"GO_TITIN_BINDING"	0.026889674720425	1	0.0196651235473003	1.36737888555582	2586	1
"GO_TOLERANCE_INDUCTION"	0.123026147239686	2.99650597557087e-06	0.0195227953518342	6.30166659141503	2586	0.0260216578918574
"GO_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE"	-0.0473061059746542	1	0.0196502126239837	-2.40740936904243	2586	1
"GO_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY"	0.0707654375151233	1	0.0196229182687707	3.60626470262298	2586	1
"GO_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY"	0.0961908714275144	0.00699013145796136	0.019581014888436	4.91245586480413	2586	1
"GO_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY"	0.103528340110457	0.00102099416058063	0.019566528201218	5.29109400736776	2586	1
"GO_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY"	-0.0262042943718649	1	0.0196654816055651	-1.33250204075599	2586	1
"GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY"	-0.000842811124326419	1	0.0196722298972188	-0.0428426837592811	2586	1
"GO_TOLL_LIKE_RECEPTOR_BINDING"	-0.0889828089344863	0.0401970465603336	0.0195942003064142	-4.54128300940955	2586	1
"GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"	0.100392124489435	0.00236124626495518	0.0195728517412913	5.12915163392595	2586	1
"GO_TOLL_SIGNALING_PATHWAY"	-0.0367796861560039	1	0.0196589266181147	-1.87088984411353	2586	1
"GO_TONGUE_DEVELOPMENT"	-0.12256193088231	3.48441177609165e-06	0.0195239252795081	-6.27752509434918	2586	0.0301921354158806
"GO_TONGUE_MORPHOGENESIS"	-0.0859189138862436	0.0809731126542396	0.0195994915686864	-4.38373177105849	2586	1
"GO_TONIC_SMOOTH_MUSCLE_CONTRACTION"	-0.0777136962982759	0.471185924392433	0.0196127424835851	-3.96240843743901	2586	1
"GO_TOOTH_ERUPTION"	-0.0336032821640494	1	0.0196611269931111	-1.70912288882643	2586	1
"GO_TOOTH_MINERALIZATION"	-0.0229139725474809	1	0.0196670717506939	-1.16509325017704	2586	1
"GO_TOR_COMPLEX"	-0.0224550189037836	1	0.0196672766136702	-1.1417452118498	2586	1
"GO_TOR_SIGNALING"	0.0322597215417662	1	0.0196619978730133	1.64071432364682	2586	1
"GO_TORC1_COMPLEX"	-0.0256430300258313	1	0.0196657679333879	-1.30394247062661	2586	1
"GO_TORC1_SIGNALING"	-0.0449385990474882	1	0.0196523630236462	-2.2866766196725	2586	1
"GO_TORC2_COMPLEX"	-0.0273635840696985	1	0.0196648705565077	-1.39149576352757	2586	1
"GO_TORC2_SIGNALING"	-0.0199674049151665	1	0.0196683148596893	-1.01520669450387	2586	1
"GO_TOXIC_SUBSTANCE_BINDING"	-0.112600607572152	7.71256526018391e-05	0.0195471279273146	-5.76046813582303	2586	0.63404999003972
"GO_TOXIN_BIOSYNTHETIC_PROCESS"	-0.054703113040645	1	0.0196427809298026	-2.78489656002058	2586	1
"GO_TOXIN_METABOLIC_PROCESS"	0.0382067197650558	1	0.0196578733327057	1.9435835768404	2586	1
"GO_TOXIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.0901548479849559	0.03056501746618	0.0195921268166183	-4.60158556693728	2586	1
"GO_TOXIN_TRANSPORT"	0.108849289750262	0.000230229940868352	0.0195553496449738	5.56621547179744	2586	1
"GO_TPR_DOMAIN_BINDING"	0.0935242225941829	0.0135648507068955	0.0195860135597471	4.77505145745393	2586	1
"GO_TRABECULA_FORMATION"	-0.0379349950731164	1	0.0196580769855462	-1.92974089484991	2586	1
"GO_TRABECULA_MORPHOGENESIS"	0.0121489487551079	1	0.0196707850494028	0.617613822966195	2586	1
"GO_TRACHEA_CARTILAGE_DEVELOPMENT"	-0.0547984723712925	1	0.0196426780667851	-2.78976584480882	2586	1
"GO_TRACHEA_DEVELOPMENT"	0.00479246290916158	1	0.0196720109697939	0.243618352822207	2586	1
"GO_TRACHEA_FORMATION"	0.010621283996245	1	0.0196711272238349	0.539942824597034	2586	1
"GO_TRACHEA_MORPHOGENESIS"	0.00756139726732099	1	0.0196716744986744	0.38437995036114	2586	1
"GO_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY"	0.0489140627749685	1	0.0196486890358944	2.48943136540112	2586	1
"GO_TRAIL_BINDING"	-0.00450574518538186	1	0.0196720371927863	-0.22904314084126	2586	1
"GO_TRANS_GOLGI_NETWORK"	-0.0313241704486065	1	0.0196625832801374	-1.59308520158942	2586	1
"GO_TRANS_GOLGI_NETWORK_MEMBRANE"	0.0213642630182666	1	0.01966774685511	1.08625879596959	2586	1
"GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE"	0.0807393976440075	0.25100583077844	0.0196080118606787	4.11767384769488	2586	1
"GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE"	0.0788980104562322	0.368114871140679	0.0196109124857568	4.02316875941061	2586	1
"GO_TRANS_SYNAPTIC_SIGNALING_BY_LIPID"	-0.0262881423080424	1	0.0196654382981267	-1.33676869589765	2586	1
"GO_TRANS_SYNAPTIC_SIGNALING_BY_TRANS_SYNAPTIC_COMPLEX"	-0.0979050164752541	0.00451444952489145	0.0195777268062398	-5.00083678989994	2586	1
"GO_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION"	-0.0768798086269687	0.559566974066821	0.0196140142984144	-3.91963661580402	2586	1
"GO_TRANSCRIPTION_BY_RNA_POLYMERASE_I"	0.0419065318229463	1	0.0196549555213015	2.13211023436452	2586	1
"GO_TRANSCRIPTION_BY_RNA_POLYMERASE_III"	0.038037705006517	1	0.0196580001773933	1.93497327618606	2586	1
"GO_TRANSCRIPTION_COACTIVATOR_ACTIVITY"	0.050238132903496	1	0.0196473961162675	2.55698681933227	2586	1
"GO_TRANSCRIPTION_COACTIVATOR_BINDING"	0.0186408916075833	1	0.0196688187047803	0.947738239259525	2586	1
"GO_TRANSCRIPTION_COFACTOR_BINDING"	0.0360562446722087	1	0.0196594452521909	1.83404181601668	2586	1
"GO_TRANSCRIPTION_COREGULATOR_ACTIVITY"	0.0511557407050698	1	0.0196464797872625	2.60381204465117	2586	1
"GO_TRANSCRIPTION_COREPRESSOR_ACTIVITY"	0.0577509787507535	1	0.0196394043039454	2.94056672274688	2586	1
"GO_TRANSCRIPTION_COREPRESSOR_BINDING"	0.035985427065772	1	0.0196594954668719	1.83043492272784	2586	1
"GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR"	0.0891876963914495	0.0383108999194186	0.0195938398065292	4.55182329099832	2586	1
"GO_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY"	-0.00948801737813	1	0.0196713513924724	-0.482326668302044	2586	1
"GO_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX"	0.00961962852260721	1	0.0196713266556779	0.489017781616199	2586	1
"GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_I_PROMOTER"	0.101349621192091	0.00183083465302364	0.0195709419863693	5.17857654795967	2586	1
"GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER"	0.053501778371324	1	0.0196440614052952	2.72355992314818	2586	1
"GO_TRANSCRIPTION_EXPORT_COMPLEX"	-0.0193833300808568	1	0.0196685409745935	-0.985499133153541	2586	1
"GO_TRANSCRIPTION_EXPORT_COMPLEX_2"	0.0132934687875665	1	0.0196704986047374	0.675807413664896	2586	1
"GO_TRANSCRIPTION_FACTOR_BINDING"	0.154529434512984	2.58177794764965e-11	0.0194359376157152	7.9507064474233	2586	2.42764580417497e-07
"GO_TRANSCRIPTION_FACTOR_COMPLEX"	0.127930092826114	5.85211165731644e-07	0.0195105938055737	6.55695537003941	2586	0.00518263008371943
"GO_TRANSCRIPTION_FACTOR_TFIIA_COMPLEX"	-0.0510524439525533	1	0.0196465837706456	-2.59854051719831	2586	1
"GO_TRANSCRIPTION_FACTOR_TFIID_COMPLEX"	-0.0176452287180555	1	0.0196691741299263	-0.89710064090635	2586	1
"GO_TRANSCRIPTION_FACTOR_TFIIH_CORE_COMPLEX"	3.34373104544238e-05	1	0.0196722368731185	0.00169972081314834	2586	1
"GO_TRANSCRIPTION_FACTOR_TFIIH_HOLO_COMPLEX"	0.0567575864535086	1	0.0196405250198987	2.88982022608892	2586	1
"GO_TRANSCRIPTION_FACTOR_TFIIIB_COMPLEX"	-0.0857272405675314	0.0844857563135102	0.0195998163752759	-4.37387978163263	2586	1
"GO_TRANSCRIPTION_FACTOR_TFIIIC_COMPLEX"	-0.0663274745435423	1	0.0196289168176366	-3.37906952073621	2586	1
"GO_TRANSCRIPTION_FACTOR_TFTC_COMPLEX"	-0.0105372543703624	1	0.019671144712882	-0.535670624366963	2586	1
"GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_I_PROMOTER"	0.0843786926559058	0.114185936127161	0.0196020809478667	4.30457831902223	2586	1
"GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER"	0.0669620381006446	1	0.0196280830184031	3.41154243325044	2586	1
"GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_III_PROMOTER"	-0.0918665799512771	0.0203077412874056	0.0195890493857928	-4.68969055833329	2586	1
"GO_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY"	-0.0273418963956437	1	0.0196648822307872	-1.39039207429564	2586	1
"GO_TRANSCRIPTION_REGULATOR_ACTIVITY"	0.0909737901780737	0.025172019993425	0.0195906617663753	4.64373236917488	2586	1
"GO_TRANSCRIPTION_REGULATOR_RECRUITING_ACTIVITY"	-0.0785828359693354	0.39337674252406	0.0196114022116484	-4.00699731315796	2586	1
"GO_TRANSCRIPTIONAL_PREINITIATION_COMPLEX"	-0.0101711590585212	1	0.019671219286984	-0.517057885946664	2586	1
"GO_TRANSCRIPTIONAL_REPRESSOR_COMPLEX"	0.0363289192778977	1	0.0196592509835785	1.84792998005079	2586	1
"GO_TRANSCRIPTIONALLY_ACTIVE_CHROMATIN"	0.0608947663339578	1	0.0196357289837123	3.10122259196333	2586	1
"GO_TRANSCYTOSIS"	0.0326160149257171	1	0.0196617703934313	1.6588544303525	2586	1
"GO_TRANSDIFFERENTIATION"	-0.0597406327536816	1	0.019637100958518	-3.04223280614993	2586	1
"GO_TRANSEPITHELIAL_CHLORIDE_TRANSPORT"	-0.0973693285808734	0.00518203084270841	0.0195787606639863	-4.97321205626549	2586	1
"GO_TRANSEPITHELIAL_TRANSPORT"	-0.017525163736963	1	0.0196692156716471	-0.890994538344774	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS"	0.0105015811710956	1	0.0196711520955194	0.533856945444879	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS_ACYL_GROUPS_CONVERTED_INTO_ALKYL_ON_TRANSFER"	-0.0412354603749409	1	0.0196555047946782	-2.09790899830289	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS"	0.0684272254473227	1	0.0196261273346376	3.48653732244757	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_AMINO_ACYL_GROUPS"	-0.0810175190241731	0.236561341781903	0.0196075678983848	-4.13195147118919	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_GLYCOSYL_GROUPS"	0.0649147895138761	1	0.0196307444127982	3.30679204765944	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_HEXOSYL_GROUPS"	0.0306765232405242	1	0.0196629784352472	1.56011579535349	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS"	0.0491097332358711	1	0.0196485001485817	2.49941384148937	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS"	-0.000740351438836246	1	0.0196722314927394	-0.0376343395058916	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PENTOSYL_GROUPS"	0.0793076149923334	0.338521950136042	0.0196102730845481	4.04418717936282	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS"	0.0498720875345253	1	0.0196477570120772	2.53830946218795	2586	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_SULFUR_CONTAINING_GROUPS"	-0.0462466935945631	1	0.0196511885598715	-2.3533789548486	2586	1
"GO_TRANSFERASE_COMPLEX"	0.066382621478423	1	0.01962884467246	3.38189142489676	2586	1
"GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS"	0.0805311397118708	0.262040988327784	0.0196083432945186	4.10698336428978	2586	1
"GO_TRANSFERRIN_RECEPTOR_BINDING"	-0.0086291247978617	1	0.0196715044554483	-0.438661151586286	2586	1
"GO_TRANSFERRIN_TRANSPORT"	0.0223328135435502	1	0.0196673304633313	1.13552846357001	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATED_RECEPTOR_ACTIVITY"	-0.069888156985304	1	0.0196241349862922	-3.56133694729079	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION"	0.0408081965613899	1	0.0196558498832707	2.07613493202969	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING"	-0.0464930376115136	1	0.0196509636031315	-2.36594187188381	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION"	0.0946049670944227	0.0103756037637332	0.019584004777161	4.83072630807114	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY_TYPE_I"	-0.0939515465958183	0.0122074332238063	0.0195852220748173	-4.79706312427374	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING"	-0.000533438715762446	1	0.0196722340851806	-0.0271163261606516	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_CYTOPLASMIC_MEDIATOR_ACTIVITY"	0.0487305186680567	1	0.0196488655301432	2.48006779797539	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_PATHWAY_SPECIFIC_CYTOPLASMIC_MEDIATOR_ACTIVITY"	-0.0954982081970814	0.00831372205786841	0.0195823269289743	-4.87675486899267	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY"	0.156412806657542	1.17848382971149e-11	0.0194301064817521	8.05002313314329	2586	1.11131025141794e-07
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_SECRETION"	-0.114234716971029	4.73422932505507e-05	0.019543458256374	-5.84516391482413	2586	0.393414456912076
"GO_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION"	-0.00727426018232043	1	0.0196717164003883	-0.369782688722416	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA2_PRODUCTION"	0.00413476709467293	1	0.0196720687221759	0.210184660955962	2586	1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA3_PRODUCTION"	-0.0706200442120756	1	0.0196231209720972	-3.59881816518855	2586	1
"GO_TRANSITION_BETWEEN_FAST_AND_SLOW_FIBER"	-0.0648772477606699	1	0.0196307924417153	-3.30487156610175	2586	1
"GO_TRANSITION_METAL_ION_BINDING"	0.121028951741333	5.72153089462735e-06	0.0195276258312133	6.19783238307844	2586	0.04928526712632
"GO_TRANSITION_METAL_ION_HOMEOSTASIS"	0.0471851242053944	1	0.0196503251934045	2.40123884673582	2586	1
"GO_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.0413767699800485	1	0.0196553898707154	-2.10511062116839	2586	1
"GO_TRANSITION_METAL_ION_TRANSPORT"	0.0276529842320145	1	0.0196647138884711	1.4062235732922	2586	1
"GO_TRANSLATION_ACTIVATOR_ACTIVITY"	-0.0672187409076277	1	0.0196277434523302	-3.42468002350251	2586	1
"GO_TRANSLATION_ELONGATION_FACTOR_ACTIVITY"	-0.144066206893447	1.67929561992045e-09	0.0194670171169104	-7.40052808441316	2586	1.54545575901279e-05
"GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING"	-0.0983329268931981	0.00404371440453226	0.0195768968402803	-5.0229067300837	2586	1
"GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY"	-0.0757450138986307	0.702379101942043	0.019615722875485	-3.86144392329758	2586	1
"GO_TRANSLATION_INITIATION_FACTOR_BINDING"	0.0755815420253568	0.725534644449503	0.019615966897306	3.85306227427092	2586	1
"GO_TRANSLATION_PREINITIATION_COMPLEX"	-0.156030479991159	1.38272822735304e-11	0.0194312960649124	-8.02985449194547	2586	1.30294480863476e-07
"GO_TRANSLATION_REGULATOR_ACTIVITY"	-0.0879899034359856	0.0506031513322901	0.0195959354880602	-4.49021193653133	2586	1
"GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING"	-0.0974313210768633	0.00509871127811484	0.0195786413137881	-4.97640870555446	2586	1
"GO_TRANSLATION_REPRESSOR_ACTIVITY"	-0.0295066653190719	1	0.0196636712687086	-1.50056746351465	2586	1
"GO_TRANSLATION_REPRESSOR_ACTIVITY_MRNA_REGULATORY_ELEMENT_BINDING"	-0.000525438243873861	1	0.0196722341685075	-0.0267096375212438	2586	1
"GO_TRANSLATION_TERMINATION_FACTOR_ACTIVITY"	0.0148795204123874	1	0.0196700590456866	0.756455299794856	2586	1
"GO_TRANSLATIONAL_ELONGATION"	-0.00181152854297073	1	0.0196722046055323	-0.0920856904091614	2586	1
"GO_TRANSLATIONAL_INITIATION"	-0.027956115661622	1	0.0196645480182102	-1.42165055793469	2586	1
"GO_TRANSLATIONAL_READTHROUGH"	0.0364265362801558	1	0.0196591810795296	1.85290201727097	2586	1
"GO_TRANSLATIONAL_TERMINATION"	0.048366627189155	1	0.0196492134782833	2.46150448935835	2586	1
"GO_TRANSLESION_SYNTHESIS"	0.107689358687537	0.000320546819214849	0.0195578347910151	5.50620044796625	2586	1
"GO_TRANSLOCATION_OF_MOLECULES_INTO_HOST"	0.0209788757477677	1	0.0196679074018628	1.06665520226014	2586	1
"GO_TRANSLOCON_COMPLEX"	-0.0143405649614198	1	0.01967021396461	-0.729049769729035	2586	1
"GO_TRANSMEMBRANE_EPHRIN_RECEPTOR_ACTIVITY"	-0.0474248811476521	1	0.019650101826678	-2.41346744998877	2586	1
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY"	-0.084320307390437	0.115661590025227	0.0196021781755656	-4.30157845904818	2586	1
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY"	-0.0130050020522188	1	0.0196705732302863	-0.661139962723369	2586	1
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	-0.0657093012014694	1	0.0196297214128469	-3.34743931508193	2586	1
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_BINDING"	-0.0235259042576006	1	0.0196667921521549	-1.19622478722453	2586	1
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	0.153372171315229	4.15596437907775e-11	0.0194394847404973	7.88972410342319	2586	3.8970477982612e-07
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY"	-0.11343263489922	6.02658805860356e-05	0.0195452661611725	-5.80358609413866	2586	0.498639895968859
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY"	-0.0859033781253305	0.0812318622913634	0.0195995179225585	-4.38293321625314	2586	1
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY"	0.0486893128996904	1	0.0196489050617957	2.47796570580207	2586	1
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY"	0.126721703009678	8.80843718226192e-07	0.0195136454002284	6.49400460091352	2586	0.00776727990731856
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_PHOSPHATASE_SIGNALING_PATHWAY"	-0.12204596175374	4.12114176129578e-06	0.0195251760874512	-6.25069711059754	2586	0.0356437550934472
"GO_TRANSMEMBRANE_TRANSPORT"	0.140542540528807	6.41333694771957e-09	0.0194769828662416	7.21582708646325	2586	5.86499663868955e-05
"GO_TRANSMISSION_OF_NERVE_IMPULSE"	0.0108287893119144	1	0.0196710834407116	0.550492775070181	2586	1
"GO_TRANSMITTER_GATED_CHANNEL_ACTIVITY"	-0.0364743192343437	1	0.0196591467934308	-1.85533581989081	2586	1
"GO_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER"	-0.045587177852689	1	0.0196517849221175	-2.31974744448694	2586	1
