""	"T_statistic"	"CI_low"	"CI_high"	"mean_No"	"mean_Yes"	"p.value"	"FDR"
"GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS"	-0.059833084066347	-0.00297288935185852	0.00279679304843816	0.188621662346532	0.188709710498242	0.952290735266884	1
"GO_REGULATION_OF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY"	7.74067529337142	0.00569489880176658	0.0095580237468446	0.061798678539063	0.0541722172647574	1.21221481632091e-14	1.15936225032932e-10
"GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT"	3.68648800063712	0.000314816699856381	0.00102990077267828	0.0616107197392304	0.0609383610029631	0.000229450323481627	1
"GO_REGULATION_OF_ION_TRANSPORT"	7.27376828373334	0.000912935894593148	0.00158658506436398	0.054297935891366	0.0530481754118875	3.94692172314061e-13	3.72589410664473e-09
"GO_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE"	3.31686875919915	0.00236359505060945	0.00919520196761956	0.113089318913312	0.107309920404198	0.000915911488366313	1
"GO_REGULATION_OF_IRON_ION_TRANSMEMBRANE_TRANSPORT"	6.37905047696533	0.0125001593938105	0.0235918651440287	0.0232018721016321	0.00515585983271247	1.9266437912441e-10	1.75170453499913e-06
"GO_REGULATION_OF_IRON_ION_TRANSPORT"	6.74041234556429	0.00725548713393392	0.0132067775078657	0.153734075340298	0.143502943019398	1.74134071432564e-11	1.6143969762513e-07
"GO_REGULATION_OF_ISOMERASE_ACTIVITY"	-3.65764552075355	-0.00751123918440573	-0.00226928791477586	0.149905864110401	0.154796127659992	0.000256640141445856	1
"GO_REGULATION_OF_ISOTYPE_SWITCHING"	-8.69583410813959	-0.00707794527870849	-0.00447374664138067	0.034357855463122	0.0401337014231666	4.43670246415957e-18	4.34708107438355e-14
"GO_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGE_ISOTYPES"	-1.67644888605441	-0.0036128360943994	0.000282048940272856	0.166777209014377	0.16844260259144	0.0937038054181652	1
"GO_REGULATION_OF_JUN_KINASE_ACTIVITY"	-0.300609013410052	-0.00105100065340476	0.000771530839336995	0.0619836183650561	0.0621233532720899	0.763723836436502	1
"GO_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION"	3.25940977357923	0.0012210164198164	0.00490628225644924	0.0518956070819108	0.048831957743778	0.00112288121025188	1
"GO_REGULATION_OF_KERATINOCYTE_MIGRATION"	-1.02972114093474	-0.00372937546320199	0.00116076410604393	0.0862650222169859	0.087549327895565	0.303185645033481	1
"GO_REGULATION_OF_KERATINOCYTE_PROLIFERATION"	7.01495543261618	0.003772976394651	0.00669957477385676	0.0752850126530715	0.0700487370688176	2.55287637233788e-12	2.39000285978272e-08
"GO_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS"	0.321808066156804	-0.00104751616452508	0.0014589744452968	0.138465129506645	0.138259400366259	0.747609504513709	1
"GO_REGULATION_OF_KIDNEY_DEVELOPMENT"	4.91723899105188	0.00101114354554277	0.00235187211348216	0.0296934499942848	0.0280119421647724	9.00449698215678e-07	0.00744491810484723
"GO_REGULATION_OF_KILLING_OF_CELLS_OF_OTHER_ORGANISM"	4.30266416141332	0.00200803200654933	0.00536927587221712	0.0756821852562828	0.0719935313168995	1.71556325462543e-05	0.133487976842405
"GO_REGULATION_OF_KINASE_ACTIVITY"	1.70268220125956	-6.63425166878281e-05	0.000943215739685588	0.067808908558994	0.0673704719474951	0.0886748983503249	1
"GO_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE"	6.33485995567357	0.0112047393886444	0.0212474618343183	0.199418789767823	0.183192689156342	2.56560608891241e-10	2.32803096507912e-06
"GO_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY"	2.53638072835559	0.000336324847903595	0.00262569670333205	0.223917745898194	0.222436735122576	0.0112275977768325	1
"GO_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS"	2.69479685635167	0.000732444118569442	0.00464268067467337	0.0840917531198089	0.0814041907231875	0.00706385181687915	1
"GO_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION"	3.49339125031466	0.000776769078086687	0.00276342396487153	0.166781524675369	0.16501142815389	0.000480643644295126	1
"GO_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL"	5.23663067979024	0.00343179360959558	0.00753872662730893	0.123952381406629	0.118467121288177	1.69531033930552e-07	0.00143728410566322
"GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS"	5.70594368324038	0.00170296198754912	0.00348557113163473	0.0989804426798667	0.0963861761202748	1.21442323341001e-08	0.000106529206034726
"GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS"	9.50690017005352	0.00283884103453038	0.0043137368959641	0.0915848229523233	0.088008533987076	2.79342458819343e-21	2.7727532462408e-17
"GO_REGULATION_OF_LEUKOCYTE_DEGRANULATION"	3.4120685294184	0.00112154491417801	0.00415061011670561	0.0159749076263916	0.0133388301109498	0.000649099869964744	1
"GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION"	5.72907575120984	0.00142636107290147	0.00291026522636968	0.0932664164645293	0.0910981033148937	1.06037628677991e-08	9.30692266906725e-05
"GO_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY"	2.65985710474662	0.000355263550143108	0.0023466002865508	0.0670738606307306	0.0657229287123836	0.00783907542214529	1
"GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"	3.94941258854523	0.000714110080500114	0.002121742246991	0.0689648795311685	0.067546953367423	7.92650472361661e-05	0.590524601909438
"GO_REGULATION_OF_LEUKOCYTE_MIGRATION"	8.18954940380103	0.00209379682104438	0.00341166074732785	0.0721943905521881	0.069441661768002	3.18567894841034e-16	3.08724146890446e-12
"GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION"	7.24980336103704	0.00178009558201056	0.00309958498484472	0.10173892812437	0.0992990878409422	4.73205854872537e-13	4.4628044173029e-09
"GO_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING"	4.58355281508799	0.0017291017012477	0.00431351586224469	0.156657178852703	0.153635870070957	4.66783559847163e-06	0.0373566882945685
"GO_REGULATION_OF_LIGASE_ACTIVITY"	0.481108546871679	-0.00180996692389955	0.00298728363043384	0.057576554196745	0.0569878958434779	0.630458190610891	1
"GO_REGULATION_OF_LIPASE_ACTIVITY"	0.00265903656384588	-0.000694068319124271	0.000695953743627655	0.0428942549607907	0.042893312248539	0.997878487835105	1
"GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS"	-0.859160371818197	-0.000855206725514684	0.000334011010820628	0.0492675670963523	0.0495281649536993	0.390286002218684	1
"GO_REGULATION_OF_LIPID_CATABOLIC_PROCESS"	-7.19376681455434	-0.0045292787468413	-0.00258937035736557	-0.0136712276002925	-0.0101119030481891	7.11208657529015e-13	6.69745192795073e-09
"GO_REGULATION_OF_LIPID_KINASE_ACTIVITY"	-2.47890657042713	-0.00266951556182134	-0.000311805312652207	0.00265661973573576	0.00414728017297254	0.0132077773115363	1
"GO_REGULATION_OF_LIPID_LOCALIZATION"	-2.3466321134949	-0.00168062175805968	-0.000150722856176564	0.0199498280332896	0.0208655003404077	0.0189770234625806	1
"GO_REGULATION_OF_LIPID_METABOLIC_PROCESS"	-3.82164960699538	-0.00148486785464724	-0.000477994886380167	0.0406220756462393	0.041603507016753	0.000133901157882976	0.979754772229738
"GO_REGULATION_OF_LIPID_STORAGE"	-1.46713760882848	-0.00227894652203556	0.000327953641155203	0.0210971140504833	0.0220726104909235	0.142393343329421	1
"GO_REGULATION_OF_LIPID_TRANSPORT"	-0.576640483244271	-0.00111058297277073	0.000605731878480047	0.0131520509520653	0.0134044764992107	0.564204737141874	1
"GO_REGULATION_OF_LIPID_TRANSPORTER_ACTIVITY"	0.0664742459215973	-0.00130014631950057	0.00139141681698949	0.279632480111319	0.279586844862575	0.947002270272043	1
"GO_REGULATION_OF_LIPOPHAGY"	-1.96626229271162	-0.00518387234970912	-7.76673436865063e-06	0.168955319236801	0.17155113877884	0.0493166517449333	1
"GO_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY"	-1.36089136551055	-0.00319721004843913	0.000577090110221428	0.0553146556334838	0.0566247156025926	0.173600892435888	1
"GO_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY"	-0.784565057861391	-0.00180943122072803	0.00077508296354371	-0.0705898661207227	-0.0700726919921306	0.432741501680838	1
"GO_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS"	-2.16510536954081	-0.00292254386732212	-0.000145030244359261	0.0317980752646367	0.0333318623204774	0.0304209091130675	1
"GO_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE"	-1.9520677764733	-0.00426790797929529	9.06577946840236e-06	0.0343768327240637	0.0365062538239771	0.0509788465856827	1
"GO_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR"	-2.16019311706025	-0.0072059674702586	-0.000349406670046113	0.159328191188079	0.163105878258231	0.0308004506050883	1
"GO_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL"	-3.72773975515881	-0.00984230173880642	-0.00305814289833837	-0.0665197903852971	-0.0600695680667247	0.000195007951292642	1
"GO_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY"	-0.0700833428430033	-0.00159044901584818	0.00148065817164168	0.0283898480253657	0.028444743447469	0.944129872062203	1
"GO_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION"	0.157132836349206	-0.000759021714705673	0.000891304241936832	-0.0880125336864687	-0.0880786749500843	0.875145355240526	1
"GO_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION"	-1.02131967705056	-0.00190605006851839	0.000600296225587679	0.0155319473768058	0.0161848242982711	0.307146887543095	1
"GO_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE"	-1.29938519983646	-0.00498512146954941	0.00101084929015297	0.108956389957714	0.110943526047412	0.193864032026495	1
"GO_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING"	-3.89070051616449	-0.0232170839204585	-0.00765948237810107	0.22296286681716	0.238401149966439	0.000101108190105472	0.746582875738807
"GO_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_CATABOLIC_PROCESS"	-2.7665527271359	-0.00845189822598023	-0.0014414261606686	0.0331367176227545	0.038083379816079	0.00568422329327774	1
"GO_REGULATION_OF_LUNG_BLOOD_PRESSURE"	2.01967174664778	0.000116473263608454	0.00781873462972626	0.0681316464801042	0.0641640425334368	0.0434643598901161	1
"GO_REGULATION_OF_LUTEINIZING_HORMONE_SECRETION"	0.938972954024261	-0.00113609702589371	0.0032248886281982	0.0262835951922571	0.0252391993911049	0.347785412053033	1
"GO_REGULATION_OF_LYASE_ACTIVITY"	4.24336551923968	0.00116493559530563	0.00316559739570667	0.0389565014394892	0.036791234943983	2.23778343843415e-05	0.172913526287807
"GO_REGULATION_OF_LYMPHANGIOGENESIS"	2.32299182530004	0.000159740984540106	0.00188660809415155	0.0619337812720093	0.0609106067326635	0.0202095065832097	1
"GO_REGULATION_OF_LYMPHOCYTE_ACTIVATION"	8.82724092888991	0.00229704166548853	0.00360857348995655	0.0502429348039227	0.0472901272262001	1.39962835319144e-18	1.37555474551654e-14
"GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS"	8.50855085994258	0.00443092694833356	0.00708393809197357	0.0976719359701762	0.0919145034500226	2.20093045492794e-17	2.14898849619164e-13
"GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS"	11.3839032262294	0.00935555074981003	0.0132479930714063	0.120326471962294	0.109024700051686	1.02249408243934e-29	1.03282127267198e-25
"GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION"	7.85866080732511	0.00282970147250275	0.00471068393428711	0.100243960669453	0.0964737679660582	4.60382351455134e-15	4.42611592688966e-11
"GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY"	3.03123710239386	0.000376626561985721	0.00175558365057619	0.0931340019142351	0.0920678968079542	0.00244651721567063	1
"GO_REGULATION_OF_LYMPHOCYTE_MIGRATION"	10.3086364071801	0.00535894537347035	0.00787577579605561	0.0789604183130589	0.0723430577282959	1.06059080884095e-24	1.06271199045863e-20
"GO_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION"	0.626719449289158	-0.00229340539002278	0.00444882773706605	0.0853670720614773	0.0842893608879556	0.530869404080965	1
"GO_REGULATION_OF_LYSOSOMAL_LUMEN_PH"	-0.886338099988496	-0.00293086759816678	0.00110578835804607	0.0659392477968905	0.0668517874169509	0.375472394893208	1
"GO_REGULATION_OF_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS"	-4.15313141818674	-0.00643873456533477	-0.00230942077618834	0.0228100043748981	0.0271840820456597	3.3257794866341e-05	0.253923263804514
"GO_REGULATION_OF_LYSOSOME_ORGANIZATION"	0.707299860896411	-0.00253045087742002	0.00538702915248968	0.0494897216792745	0.0480614325417396	0.479410352691441	1
"GO_REGULATION_OF_MACROAUTOPHAGY"	1.01679823907099	-0.00040661302118686	0.00128298060382939	0.0980412811479813	0.09760309735666	0.309288095239878	1
"GO_REGULATION_OF_MACROPHAGE_ACTIVATION"	9.89724907949705	0.00447708507438675	0.00668870467500451	0.0941815701904342	0.0885986753157386	6.39950461176617e-23	6.38478575115911e-19
"GO_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS"	14.3147265276702	0.0138026235051584	0.0181829794350161	0.101769558288245	0.085776756818158	1.03943182189888e-45	1.05928496969715e-41
"GO_REGULATION_OF_MACROPHAGE_CHEMOTAXIS"	3.89183860067589	0.00148213325107922	0.00449073490498807	0.0903490699685229	0.0873626358904893	0.00010057614547742	0.743056562787176
"GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION"	6.23591748820215	0.00334407328775884	0.00641069305815945	0.0422508039456912	0.0373734207727321	4.82527050076662e-10	4.35914937039256e-06
"GO_REGULATION_OF_MACROPHAGE_DIFFERENTIATION"	-5.49726063639844	-0.00686557401398741	-0.00325607924416634	0.0933844832986378	0.0984453099277147	4.02671878193412e-08	0.000348109838698204
"GO_REGULATION_OF_MACROPHAGE_MIGRATION"	10.0135172386723	0.00500103833208098	0.00743584000607944	0.0915550769064834	0.0853366377374031	2.0591566818243e-23	2.05668569380611e-19
"GO_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION"	0.742970454914781	-0.00193964819351323	0.00430713991125365	0.137573457486244	0.136389711627374	0.457530030768499	1
"GO_REGULATION_OF_MALE_GONAD_DEVELOPMENT"	2.15223492530223	0.000323305012430869	0.00693087047691367	0.0439014748530733	0.040274387108401	0.031421972429876	1
"GO_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION"	4.63572348112933	0.00255496283901061	0.00629932317416834	0.185152904127001	0.180725761120411	3.63734818885716e-06	0.0292582465064463
"GO_REGULATION_OF_MAP_KINASE_ACTIVITY"	4.26043248221129	0.000689474048194227	0.0018647587546797	0.0590755543328168	0.0577984379313798	2.07173904955275e-05	0.160435471997365
"GO_REGULATION_OF_MAPK_CASCADE"	6.90894465261357	0.00113536659698835	0.00203490599536052	0.0546859660646292	0.0531008297684548	5.38494088077353e-12	5.02576532402594e-08
"GO_REGULATION_OF_MAST_CELL_ACTIVATION"	3.14692295771623	0.000779058534190897	0.003353366262711	0.0134576150446603	0.0113914026462094	0.00165860789130217	1
"GO_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"	3.67511837239854	0.00143431728769027	0.00471392627123232	0.0284075674476736	0.0253334456682123	0.000239971077580847	1
"GO_REGULATION_OF_MAST_CELL_CHEMOTAXIS"	2.74930790724074	0.00102998295189376	0.00614859163276444	0.103016917815244	0.0994276305229145	0.00599028594654004	1
"GO_REGULATION_OF_MAST_CELL_CYTOKINE_PRODUCTION"	10.9137598603713	0.0161882635590902	0.0232777133901209	0.176142973333591	0.156409984858985	2.16539933563539e-27	2.18185637058622e-23
"GO_REGULATION_OF_MATRIX_METALLOPEPTIDASE_SECRETION"	-1.73116819574902	-0.00762966178422615	0.000473751488849498	0.134562451422031	0.138140406569719	0.083477081820893	1
"GO_REGULATION_OF_MDA_5_SIGNALING_PATHWAY"	-2.29338420666078	-0.00959635531723024	-0.000751240157707296	0.0207196800383009	0.0258934777757697	0.0218623362515691	1
"GO_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION"	-0.330636378965787	-0.00158451129584015	0.00112716213888685	0.0511309926421689	0.0513596672206456	0.740931292442967	1
"GO_REGULATION_OF_MEIOSIS_I"	1.48750923862644	-0.000644065356950829	0.00469602197243379	0.161076052898982	0.159050074591241	0.136937432779915	1
"GO_REGULATION_OF_MEIOTIC_CELL_CYCLE"	-3.62396982057082	-0.00370974736185533	-0.00110517424107177	0.103067475853335	0.105474936654799	0.000292412591621321	1
"GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION"	-1.7892985181962	-0.00354330006500485	0.00016164430232919	0.0817124316137412	0.083403259495079	0.0736168220051463	1
"GO_REGULATION_OF_MELANIN_BIOSYNTHETIC_PROCESS"	-6.08144394703463	-0.00693399467584467	-0.00355334860258094	0.0350349082934201	0.0402785799326329	1.26893860026953e-09	1.13620762268133e-05
"GO_REGULATION_OF_MELANOCYTE_DIFFERENTIATION"	-4.12676673252486	-0.0118286599771242	-0.004209728002244	0.0241604271863658	0.0321796211760499	3.7331519085879e-05	0.284130191762625
"GO_REGULATION_OF_MEMBRANE_DEPOLARIZATION"	-0.977641800243247	-0.00163089122151846	0.000545517999676939	-0.00616915838347451	-0.00562647177255375	0.328293408761667	1
"GO_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL"	-2.58310682484262	-0.00864991001129687	-0.00118555732731564	0.0285195885750272	0.0334373222443335	0.00981596833804103	1
"GO_REGULATION_OF_MEMBRANE_INVAGINATION"	-1.83798541642331	-0.00292098502210546	9.41196645723104e-05	0.0340919368638648	0.0355053695426313	0.0661160077354919	1
"GO_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION"	2.15003645953265	7.5193510836877e-05	0.00162982464582985	0.0085122405345609	0.00765973145622753	0.0315960284980447	1
"GO_REGULATION_OF_MEMBRANE_PERMEABILITY"	-1.58030930689449	-0.00231795900781596	0.000248801996738717	0.0665559638286056	0.0675905423341442	0.114087783311513	1
"GO_REGULATION_OF_MEMBRANE_POTENTIAL"	4.36124339866247	0.000440742242052271	0.00116050514202983	0.027078549766388	0.026277926074347	1.31629787257417e-05	0.103184590231089
"GO_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS"	3.92854842043844	0.00138571034251639	0.0041461642855089	0.0671861597232287	0.064420222409216	8.64700011857502e-05	0.642039758804195
"GO_REGULATION_OF_MEMBRANE_REPOLARIZATION"	-0.813721851139981	-0.00149550269478088	0.000618161969274429	0.0603217594252548	0.060760429788008	0.415839576478949	1
"GO_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL"	-3.80824414975904	-0.00457756837010183	-0.00146632791291533	0.179024769793604	0.182046717935112	0.000141444162698353	1
"GO_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL"	-7.43405258889729	-0.010652817002752	-0.00620686250571977	0.257598315710857	0.266028155465093	1.21071847074229e-13	1.14848754134614e-09
"GO_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL"	1.54950835246769	-0.000244710986062805	0.00209069768852575	0.254377426514437	0.253454433163206	0.121307812466844	1
"GO_REGULATION_OF_MEMBRANE_TUBULATION"	0.872142035531658	-0.00146392379342668	0.00381032800168539	0.138153785152249	0.13698058304812	0.383169594064976	1
"GO_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION"	-0.373230850599087	-0.00105866533832733	0.000720023800956073	0.0556387338739441	0.0558080546426297	0.708990070703847	1
"GO_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION"	0.0795675478148231	-0.00229311053716462	0.00248712931558055	-0.0025231896063733	-0.00262019899558127	0.93658404733063	1
"GO_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS"	2.38744648443237	0.000318130868989754	0.00323903131344931	0.129723929975531	0.127945348884312	0.0170005169100252	1
"GO_REGULATION_OF_MESODERM_DEVELOPMENT"	-3.54326400092034	-0.00421756499185702	-0.00121300923081548	-0.0420901641232111	-0.0393748770118749	0.000398293073910919	1
"GO_REGULATION_OF_MESODERM_FORMATION"	-1.66227777212126	-0.00334418653507865	0.000275154538826843	-0.0739558614990134	-0.0724213455008875	0.0965069341026245	1
"GO_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION"	-1.66227777212126	-0.00334418653507865	0.000275154538826843	-0.0739558614990134	-0.0724213455008875	0.0965069341026245	1
"GO_REGULATION_OF_MESODERMAL_CELL_FATE_SPECIFICATION"	-1.66227777212126	-0.00334418653507865	0.000275154538826843	-0.0739558614990134	-0.0724213455008875	0.0965069341026245	1
"GO_REGULATION_OF_MESONEPHROS_DEVELOPMENT"	5.87493202213832	0.00183933048250466	0.00368156952507076	-0.00767921458282639	-0.0104396645866141	4.46579496543619e-09	3.95535460088683e-05
"GO_REGULATION_OF_METAL_ION_TRANSPORT"	5.46891343179455	0.000948509890307929	0.00200844083947432	0.051759279378853	0.0502808040139619	4.70845755886558e-08	0.000406434056481276
"GO_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY"	-8.42425994137525	-0.0274930495146495	-0.0171129969656111	-0.0557584888101615	-0.0334554655700312	4.51733715748482e-17	4.40033812510597e-13
"GO_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY"	-8.70946501508896	-0.0146830954254166	-0.00928763590056082	-0.0434105005659966	-0.0314251349030079	3.92839139542055e-18	3.84982356751214e-14
"GO_REGULATION_OF_METANEPHRIC_GLOMERULUS_DEVELOPMENT"	2.95054511707214	0.00193861308045946	0.00961509527508733	0.112741743000212	0.106964888822438	0.00318543878420954	1
"GO_REGULATION_OF_METANEPHROS_DEVELOPMENT"	1.43581597749849	-0.000253627698810456	0.00164211266230301	0.0505014063997201	0.0498071639179739	0.151107287934271	1
"GO_REGULATION_OF_METAPHASE_PLATE_CONGRESSION"	-1.76467778652496	-0.00715577326804519	0.000375914554086243	0.094348745262476	0.0977386746194555	0.0776696028058595	1
"GO_REGULATION_OF_METHYLATION_DEPENDENT_CHROMATIN_SILENCING"	-1.92009239125509	-0.00781920131934706	8.11378128517774e-05	-0.0870494414356181	-0.0831804096823704	0.0548935121132128	1
"GO_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION"	7.91379002198712	0.00687928307162607	0.0114097732176372	0.0707930338684226	0.061648505723791	2.96702472525149e-15	2.85694810794466e-11
"GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT"	-1.23513957513825	-0.00195553607060795	0.00044381992773039	-0.0188749451563193	-0.0181190870848805	0.216829557068038	1
"GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS"	-3.46628958845897	-0.00236103343274497	-0.000655235196584872	0.0391358086039652	0.0406439429186301	0.0005308333349741	1
"GO_REGULATION_OF_MICROTUBULE_BINDING"	-0.833731680578557	-0.00351435611696977	0.00141707393792732	0.0636734464076635	0.0647220874971848	0.404467892960372	1
"GO_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION"	1.05651901258607	-0.000595934553648108	0.00198909939410543	0.0236394576034182	0.0229428751831895	0.290776294558104	1
"GO_REGULATION_OF_MICROTUBULE_MOTOR_ACTIVITY"	0.0130136366910576	-0.00295984356691132	0.00299940321720326	-0.0368205191584285	-0.0368402989835744	0.98961735530828	1
"GO_REGULATION_OF_MICROTUBULE_NUCLEATION"	6.79387973363409	0.0114825667561342	0.0207969184470835	0.128620526583849	0.11248078398224	1.20717412868548e-11	1.12170620037455e-07
"GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION"	2.59315066764323	0.00044067749974334	0.00317109774587527	0.0416076929233276	0.0398018053005183	0.00953341753644187	1
"GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION"	0.217171073634497	-0.00106964321345897	0.0013361643464665	0.0096644887372991	0.00953122817079534	0.828082031817024	1
"GO_REGULATION_OF_MICROVILLUS_ASSEMBLY"	1.77533867556995	-9.22035754979517e-05	0.00186192436104059	0.0715869162051074	0.070702055812336	0.0758890473463522	1
"GO_REGULATION_OF_MICROVILLUS_LENGTH"	9.03863495683282	0.0053525357876117	0.00831739956123216	0.207202336397079	0.200367368722657	2.1406207838799e-19	2.11172240329753e-15
"GO_REGULATION_OF_MICROVILLUS_ORGANIZATION"	8.68977230640581	0.00324990055842036	0.00514339006945584	0.145756939227058	0.14156029391312	4.66754140692021e-18	4.57139005393766e-14
"GO_REGULATION_OF_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION"	0.989029560581277	-0.0031391380700965	0.00953161852527904	-0.154235900806363	-0.157432141033955	0.322691611500514	1
"GO_REGULATION_OF_MIRNA_METABOLIC_PROCESS"	-1.12881758759343	-0.00291402592383632	0.000784406964325874	0.106288842801379	0.107353652281134	0.259021929231297	1
"GO_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT"	-0.962982440338656	-0.00444518232466054	0.00151658772640248	0.222064933370711	0.22352923066984	0.335594533554809	1
"GO_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE"	2.55448174416417	0.00113512155610774	0.00862642005216507	0.277336578779488	0.272455807975351	0.010660696985172	1
"GO_REGULATION_OF_MITOCHONDRIAL_FISSION"	-3.61626040449276	-0.00460397713441339	-0.0013670781021803	0.00315350727807581	0.00613903489637265	0.000301401851384194	1
"GO_REGULATION_OF_MITOCHONDRIAL_FUSION"	-4.51421769246272	-0.00615447074670796	-0.00242759589458203	0.0730017096217926	0.0772927429424376	6.47613976553798e-06	0.0514464542974337
"GO_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION"	-2.86272362561588	-0.00470750613561916	-0.000880753068813834	0.0378087743250995	0.040602903927316	0.00421432091488544	1
"GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS"	-1.64454165405193	-0.00270614078879503	0.000237071522850471	0.0622213531101602	0.0634558877431324	0.100115251978117	1
"GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL"	5.26924216512796	0.00221102287013458	0.00483088238707709	0.060373676511199	0.0568527238825932	1.417833157675e-07	0.00120515818402375
"GO_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY"	-0.696993650255862	-0.00244914350973582	0.00116437060567406	0.0725953788663449	0.0732377653183758	0.485832692114428	1
"GO_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS"	-0.842669363766892	-0.00517508676915381	0.00206356711443974	0.209525084270972	0.211080844098329	0.39944956534402	1
