""	"T_statistic"	"CI_low"	"CI_high"	"mean_Yes"	"mean_No"	"p.value"	"FDR"
"GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS"	-5.49658884447161	-0.00509736328522644	-0.00241727444715143	0.144210810626865	0.147968129493054	4.02921735588549e-08	0.000272375093257859
"GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION"	-3.97861104713481	-0.00219730295846686	-0.000746725282305893	0.0753663066824633	0.0768383208028497	7.00869611899543e-05	0.362209415429684
"GO_REGULATION_OF_FATTY_ACID_BETA_OXIDATION"	3.63086570772255	0.00142205693266636	0.00475964039019775	-0.0397657448361812	-0.0428565934976133	0.000284796919322813	1
"GO_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS"	1.7424617949618	-0.000109847024330278	0.00186680860680044	0.110249547601736	0.109371066810501	0.0814767452451709	1
"GO_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS"	2.51642824337121	0.000212983025410776	0.00171465926052705	0.0579709935270127	0.0570071723840438	0.0118805962207283	1
"GO_REGULATION_OF_FATTY_ACID_OXIDATION"	0.477231716596805	-0.00092567493339012	0.00152139706409885	0.0340742969509846	0.0337764358856302	0.633213836823172	1
"GO_REGULATION_OF_FATTY_ACID_TRANSPORT"	3.3271413656432	0.00109540948263938	0.00423759228330671	-0.0450145957942733	-0.0476810966772464	0.000882411120291276	1
"GO_REGULATION_OF_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS"	3.67268176469081	0.00162363359063011	0.00534125241135309	0.261753021289851	0.258270578288859	0.000242070109048463	1
"GO_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY"	5.49970198013173	0.00389439398625266	0.00820844873225093	0.194158336766814	0.188106915407562	3.96458865919789e-08	0.000268323360454513
"GO_REGULATION_OF_FEAR_RESPONSE"	-3.43533029527229	-0.00488849615745966	-0.00133631071550146	0.151053372661963	0.154165776098443	0.000595959101252489	1
"GO_REGULATION_OF_FEEDING_BEHAVIOR"	-9.50695617877347	-0.00876809640727435	-0.00577028930526566	0.178502550440926	0.185771743297196	2.69891521208443e-21	2.53347170958366e-17
"GO_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT"	-2.99748552147137	-0.00228004652093724	-0.000476926319893611	-0.108447592878746	-0.10706910645833	0.00273504688584181	1
"GO_REGULATION_OF_FERTILIZATION"	-6.89630458452498	-0.00448671840449882	-0.00250045905420338	0.0962296695549749	0.099723258284326	5.98279672352717e-12	4.74016984405058e-08
"GO_REGULATION_OF_FEVER_GENERATION"	-7.41742176664672	-0.00553630886043573	-0.00322163587564126	0.125495162356425	0.129874134724464	1.36932257962933e-13	1.13516841851272e-09
"GO_REGULATION_OF_FIBRINOLYSIS"	-6.54015665119299	-0.00386897676233633	-0.00208439691904963	0.0597689250877135	0.0627456119284065	6.80642594280938e-11	5.21236098700342e-07
"GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY"	-4.8163295352975	-0.0038415044862661	-0.00161897855980957	0.0425189874355787	0.0452492289586165	1.49659226946419e-06	0.00913968898961779
"GO_REGULATION_OF_FIBROBLAST_MIGRATION"	3.78472286148821	0.00106129560967282	0.00334210661738173	0.121035357902318	0.118833656788791	0.000155368373914047	0.770627134613673
"GO_REGULATION_OF_FILOPODIUM_ASSEMBLY"	-1.54375796439698	-0.00150489165616972	0.000178908365803987	0.118603502136515	0.119266493781698	0.122697285487825	1
"GO_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY"	-5.03958370439877	-0.00352526494655791	-0.00155073940639642	0.119909453842529	0.122447456019007	4.80172756048969e-07	0.0030279693996448
"GO_REGULATION_OF_FOREBRAIN_NEURON_DIFFERENTIATION"	-9.80871363622001	-0.00480390948289198	-0.00320340949576527	0.369922642628483	0.373926302117812	1.85554124943591e-22	1.76239307871422e-18
"GO_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	1.34550823527424	-0.000171819698851132	0.000923841470116203	0.0844435552505349	0.0840675443649023	0.178509981802244	1
"GO_REGULATION_OF_GAMMA_AMINOBUTYRIC_ACID_SECRETION"	-4.01654835019694	-0.00475963356435123	-0.00163743452506771	0.0259469122199241	0.0291454462646335	5.97524666089037e-05	0.311967628165086
"GO_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION"	4.11907114703068	0.00270190100433397	0.00760918155581083	0.0679258523708834	0.062770311090811	3.85529596780747e-05	0.205564381003494
"GO_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION"	1.25924709395021	-0.000905617457259025	0.00415879892479087	0.163649703044531	0.162023112310765	0.207988049158567	1
"GO_REGULATION_OF_GAP_JUNCTION_ASSEMBLY"	-5.1129061335601	-0.0038382699922357	-0.00171068408424756	0.141159179692298	0.143933656730539	3.27996015777616e-07	0.00209031860855075
"GO_REGULATION_OF_GASTRIC_ACID_SECRETION"	-6.80406708866421	-0.00441526211930294	-0.00244009480655013	0.063699281684225	0.0671269601471515	1.12368478597099e-11	8.81643083072842e-08
"GO_REGULATION_OF_GASTRIC_MOTILITY"	-0.159517414211842	-0.0040570556158209	0.00344647374718024	-0.00157728743300436	-0.00127199649868403	0.873266245650625	1
"GO_REGULATION_OF_GASTRULATION"	-6.2056323498856	-0.0052428154997044	-0.00272561745856131	0.0777475716894735	0.0817317881686064	5.7896232921393e-10	4.28200538686623e-06
"GO_REGULATION_OF_GENE_EXPRESSION_BY_GENETIC_IMPRINTING"	6.0535893721264	0.00336641999715615	0.00659100539689788	0.047054541666932	0.042075828969905	1.50632082290419e-09	1.0926851249347e-05
"GO_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC"	7.8776733987627	0.00313909391296924	0.0052192322445829	0.112680126289849	0.108500963211073	4.19723205166877e-15	3.60164482353698e-11
"GO_REGULATION_OF_GENE_SILENCING"	7.64474827219657	0.0039076605354073	0.00660317526545544	0.115970128574857	0.110714710674425	2.55457961471022e-14	2.15683156869984e-10
"GO_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY"	7.40794531251644	0.0026920351665742	0.00462968725437147	0.0890296772380846	0.0853688160276118	1.51318393711847e-13	1.25321893672152e-09
"GO_REGULATION_OF_GERMINAL_CENTER_FORMATION"	-2.20106039043523	-0.00596558255812005	-0.000345054072343088	0.0811211512347447	0.0842764695499763	0.0277697963190824	1
"GO_REGULATION_OF_GLIAL_CELL_APOPTOTIC_PROCESS"	-5.72269298055311	-0.00768467384443594	-0.00376315835365343	0.0714628746380942	0.0771867907371388	1.09647607115953e-08	7.6490170724089e-05
"GO_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION"	-0.00692119726005637	-0.000643118491900181	0.000638593269952632	0.140070655526494	0.140072918137468	0.994477947255616	1
"GO_REGULATION_OF_GLIAL_CELL_MIGRATION"	-2.64045410196961	-0.00467628726988869	-0.000691280848511753	0.0840005882374918	0.086684372296692	0.00829956551667294	1
"GO_REGULATION_OF_GLIAL_CELL_PROLIFERATION"	3.47617071665221	0.00120496297477977	0.00432162693276019	0.184479325494883	0.181716030541113	0.000512153512352886	1
"GO_REGULATION_OF_GLIOGENESIS"	0.665071035544607	-0.000439388845312363	0.000890600958977307	0.130997056408646	0.130771450351814	0.506030588490099	1
"GO_REGULATION_OF_GLOMERULAR_FILTRATION"	-4.53189381693745	-0.00464687231131554	-0.00184060937993987	0.0935622817779166	0.0968060226235443	5.95421895109272e-06	0.034486836164729
"GO_REGULATION_OF_GLOMERULUS_DEVELOPMENT"	-11.2216354046839	-0.00761053033729525	-0.00534696285605853	-0.0226806433908725	-0.0162018967941956	5.87090127409249e-29	5.76816050179587e-25
"GO_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS"	3.35111202469526	0.000826375282137325	0.00315600760989513	0.0387807841869396	0.0367895927409234	0.000809714204318454	1
"GO_REGULATION_OF_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS"	-4.51362974819151	-0.0049965575000349	-0.00197061408077189	0.155252031379021	0.158735617169424	6.4867985053046e-06	0.0374547745696288
"GO_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS"	-0.211303889520895	-0.0028348670232713	0.00228319273652262	0.127836166517934	0.128112003661308	0.832656865176382	1
"GO_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY"	4.90943561487418	0.00639070618127876	0.0148869188041003	0.0133307565413781	0.0026919440486885	9.37021184367262e-07	0.00580297219478645
"GO_REGULATION_OF_GLUCONEOGENESIS"	1.90215121277588	-3.0607267971333e-05	0.00203136009380691	0.0461149999173666	0.0451146235044488	0.0571979603018824	1
"GO_REGULATION_OF_GLUCONEOGENESIS_BY_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER"	0.0757086484112147	-0.00215108902129027	0.00232391393509615	-0.0285441733502379	-0.0286305858071409	0.939653326113887	1
"GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS"	1.49239125265369	-0.000165066306843031	0.00121789586747116	0.0490718485479886	0.0485454337676745	0.13564871374268	1
"GO_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT"	3.53010385464098	0.000720715281122403	0.00252083786965742	0.0313280101986741	0.0297072336232842	0.000418538178665755	1
"GO_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY"	-5.38054067786439	-0.00292308296958854	-0.00136187954856685	0.0330958291225603	0.035238310381638	7.716311957254e-08	0.000512671766439955
"GO_REGULATION_OF_GLUTAMATE_SECRETION"	-9.40615052856249	-0.00608093483751558	-0.00398341381498596	0.0460747092280917	0.0511068835543425	7.07710800030725e-21	6.60577260748679e-17
"GO_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS"	-1.08349655383762	-0.00229084135250023	0.000659951665597057	0.0137729621766575	0.014588407020109	0.278634591735799	1
"GO_REGULATION_OF_GLYCOGEN_CATABOLIC_PROCESS"	4.85308383123645	0.00532771363691064	0.0125486006707299	0.102279199610325	0.0933410424565047	1.2444172770414e-06	0.00764445533286534
"GO_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS"	3.19449290146727	0.000668102897452262	0.00279056468492239	0.0402115680599945	0.0384822342688072	0.00140778996756803	1
"GO_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY"	1.16658611140949	-0.000901467038356456	0.00355121415826449	0.0805391577590354	0.0792142841990814	0.243423001944414	1
"GO_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS"	-2.73783774391445	-0.00256139247573141	-0.000423884231050798	0.0548410927388508	0.0563337310922419	0.00620169609446592	1
"GO_REGULATION_OF_GOLGI_ORGANIZATION"	3.41598943504766	0.0015719116838464	0.00580581905769948	0.0824833315691955	0.0787944661984226	0.000639693232616347	1
"GO_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT"	-0.519276310233237	-0.003534537908021	0.00205414794619779	0.160246137747729	0.16098633272864	0.603586430459179	1
"GO_REGULATION_OF_GONAD_DEVELOPMENT"	-9.38695043612812	-0.00586245518056821	-0.00383685216014767	-0.0670843123684944	-0.0622346586981364	8.64810084502643e-21	8.06089479764914e-17
"GO_REGULATION_OF_GONADOTROPIN_SECRETION"	-2.60412654503402	-0.00395448448709428	-0.000557720157532784	0.0807548495641088	0.0830109518864224	0.00923435656556125	1
"GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS"	-4.28631894956436	-0.00285830227225351	-0.0010643036654955	0.0952666147882307	0.0972279177571052	1.84378202893579e-05	0.101739892356677
"GO_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION"	-0.294395383877278	-0.00256734398253341	0.00189692278236672	0.0898451554438667	0.09018036604395	0.768465709159387	1
"GO_REGULATION_OF_GROOMING_BEHAVIOR"	-3.43931838797235	-0.00370456369240979	-0.00101467476722567	0.0150312036337888	0.0173908228636066	0.000587109101463943	1
"GO_REGULATION_OF_GROWTH"	0.452877349881819	-0.000307548012245938	0.000492328505466177	0.0905845896920618	0.0904921994454517	0.650655626268628	1
"GO_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY"	-3.27989057512288	-0.00413136127752519	-0.00104029943599946	0.171864086990316	0.174449917347078	0.0010444870044029	1
"GO_REGULATION_OF_GROWTH_HORMONE_SECRETION"	-0.452951921043765	-0.00237029520568944	0.00148053717074965	0.0942675388434095	0.0947124178608794	0.65059957119145	1
"GO_REGULATION_OF_GROWTH_RATE"	-4.38377069780336	-0.00383300681752311	-0.00146416678099512	0.228538196304893	0.231186783104153	1.18716978506051e-05	0.0666002249418946
"GO_REGULATION_OF_GTP_BINDING"	2.50240533847165	0.000500023505239094	0.00411668798440453	0.0727102287048674	0.0704018729600456	0.0123608837892228	1
"GO_REGULATION_OF_GTPASE_ACTIVITY"	2.61951069232849	0.000156487202343556	0.00108738502189089	0.083181471305967	0.0825595351938498	0.00883047725627176	1
"GO_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY"	2.10060779328401	0.000160766562398745	0.00465426261844187	0.116002058849546	0.113594544259126	0.0357145189814052	1
"GO_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY"	-7.86428119374492	-0.00327289843818099	-0.00196671315951091	-0.0486387333849659	-0.04601892758612	4.61182823341216e-15	3.95279797885756e-11
"GO_REGULATION_OF_HAIR_CYCLE"	-2.5188227748623	-0.00257853882954136	-0.000321502673934694	0.0799872417665218	0.0814372625182598	0.011799459792845	1
"GO_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT"	-2.76934024568165	-0.00285651224687457	-0.000488595546219393	0.0903474765991398	0.0920200304956868	0.00563364571973085	1
"GO_REGULATION_OF_HEART_GROWTH"	5.56634717721088	0.00138663648564714	0.00289428891780354	0.0696911673359474	0.0675507046342221	2.7116167997707e-08	0.000185501705272314
"GO_REGULATION_OF_HEART_INDUCTION"	-2.11445358426747	-0.00225591767482306	-8.52525450116526e-05	-0.0621737662480076	-0.0610031811380902	0.0345281417195062	1
"GO_REGULATION_OF_HEART_MORPHOGENESIS"	-3.60325721911154	-0.00208177783637134	-0.000614728499956653	0.0409509979812549	0.0422992511494189	0.000316882766983981	1
"GO_REGULATION_OF_HEART_RATE"	-0.16346639832403	-0.000659406687556711	0.000557899468609184	0.0769356921490766	0.0769864457585504	0.870156461251389	1
"GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION"	-2.04870516798957	-0.00150548230365595	-3.31815145186532e-05	0.0374347222761065	0.0382040541851938	0.0405326601743221	1
"GO_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL"	0.582998898159585	-0.00219041476111883	0.00404472451564658	0.0744402252184098	0.0735130703411459	0.559914927384029	1
"GO_REGULATION_OF_HEAT_GENERATION"	-6.39964522248595	-0.00490499773850875	-0.00260462628786124	0.0866543574669733	0.0904091694801582	1.67517534974e-10	1.26542745919359e-06
"GO_REGULATION_OF_HELICASE_ACTIVITY"	5.25182736990926	0.00268228510165147	0.00587737848178133	0.180631130561011	0.176351298769295	1.55880074929279e-07	0.00101649396861383
"GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION"	9.02539123649383	0.00785961482593421	0.012221591502787	0.153969708656017	0.143929105491657	2.55695318336346e-19	2.34523745978096e-15
"GO_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION"	1.78441970894401	-0.000296250752900706	0.00630625544725979	0.119544595563551	0.116539593216372	0.0744033003100552	1
"GO_REGULATION_OF_HEMOPOIESIS"	1.57409703319513	-0.000173080811984464	0.00158342823249623	0.124120573794499	0.123415400084243	0.115529819759113	1
"GO_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION"	-0.880193259842357	-0.00153724231826041	0.000584578652266575	0.151462326865185	0.151938658698182	0.378794489293505	1
"GO_REGULATION_OF_HEPATOCYTE_PROLIFERATION"	-2.64656543231812	-0.00506192624777157	-0.000754000720982687	0.0370037938107921	0.0399117572951692	0.00815168166211382	1
"GO_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION"	-5.33745733710368	-0.00759739086002639	-0.00351577321862659	0.113640473069119	0.119197055108446	9.74504917476053e-08	0.000643465597009438
"GO_REGULATION_OF_HEXOKINASE_ACTIVITY"	-0.198190946794354	-0.00323294162354292	0.00263926054155766	0.0695863681390114	0.069883208680004	0.842902070057602	1
"GO_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE"	-6.99161084401331	-0.00392392991751847	-0.00220534011641245	-0.0366523550027869	-0.0335877199858214	3.03015400370835e-12	2.42048701816223e-08
"GO_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY"	-0.827338628242524	-0.00258414947976088	0.00105027627308593	0.0716358030038054	0.0724027396071429	0.408075779775987	1
"GO_REGULATION_OF_HIPPO_SIGNALING"	0.0166397919395025	-0.0014681811413509	0.00149331890973053	-0.014839659040725	-0.0148522279249148	0.986724515194062	1
"GO_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY"	1.31134819789001	-0.000902728648610315	0.00455080174822924	0.0802321757540287	0.0784081392042192	0.189788338843289	1
"GO_REGULATION_OF_HISTONE_DEACETYLATION"	2.25346951300553	0.000203913800320326	0.00293146161738646	0.114562773164456	0.112995085455603	0.0242650227927378	1
"GO_REGULATION_OF_HISTONE_H2B_UBIQUITINATION"	0.348817646879519	-0.0027764576467968	0.00397839185930199	0.0779075722548551	0.0773066051486025	0.72723813522154	1
"GO_REGULATION_OF_HISTONE_H3_K14_ACETYLATION"	-2.49528039285229	-0.00918600892051803	-0.00110288615555192	0.0639544635926989	0.0690989111307338	0.0126106241018901	1
"GO_REGULATION_OF_HISTONE_H3_K27_METHYLATION"	2.57797487771415	0.000994334502188589	0.00730652564563888	0.0781719822879301	0.0740215522140164	0.00996175876005402	1
"GO_REGULATION_OF_HISTONE_H3_K36_METHYLATION"	3.41238891312601	0.00241262754820883	0.00892707607278552	0.0556022884160797	0.0499324366055826	0.000648157867837597	1
"GO_REGULATION_OF_HISTONE_H3_K4_METHYLATION"	5.71753046725172	0.00418277694609165	0.00854781578540745	0.07732477141801	0.0709594750522604	1.14035621055942e-08	7.95170385623084e-05
"GO_REGULATION_OF_HISTONE_H3_K9_ACETYLATION"	4.58613998109498	0.00476870394535478	0.0118894862753349	-0.0341781419783591	-0.0425072370887039	4.6190063294232e-06	0.0270493823537817
"GO_REGULATION_OF_HISTONE_H3_K9_METHYLATION"	5.11831748863927	0.00294155069126282	0.00659366402578271	0.074992654196266	0.0702250468377432	3.18457345002257e-07	0.0020327132331494
"GO_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION"	1.79541164733435	-0.00028106985226563	0.00639986190281498	-0.00593235277745036	-0.00899174880272503	0.0726382527681328	1
"GO_REGULATION_OF_HISTONE_H4_ACETYLATION"	6.79311773483475	0.00609493625987802	0.0110397143920324	0.0996024417195983	0.0910351163936431	1.20948027733995e-11	9.48111589406786e-08
"GO_REGULATION_OF_HISTONE_H4_K16_ACETYLATION"	4.43455689468511	0.00436837757489747	0.0112907531252461	0.0823301205328208	0.074500555182749	9.39464270868675e-06	0.0532394402301278
"GO_REGULATION_OF_HISTONE_METHYLATION"	6.7622311907994	0.003615080371841	0.00656695773109211	0.0846332343162883	0.0795422152648218	1.51502342871773e-11	1.18323329782854e-07
"GO_REGULATION_OF_HISTONE_MODIFICATION"	8.31758360949716	0.00339781534006012	0.00549351358956188	0.0967985489096279	0.0923528844448169	1.16172174219045e-16	1.02568412617995e-12
"GO_REGULATION_OF_HISTONE_PHOSPHORYLATION"	2.58656081240851	0.000814781349644711	0.00591621965704605	0.0580582725268468	0.0546927720235014	0.00971722331796696	1
"GO_REGULATION_OF_HISTONE_UBIQUITINATION"	2.64641641631468	0.000944379873888987	0.00634134672577938	0.171112449179124	0.167469585879289	0.00815604209641225	1
"GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION"	8.86842465286154	0.00462422279225537	0.00724866663477869	0.0414832193136602	0.0355467746001431	9.40437032482712e-19	8.56361961778758e-15
"GO_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS"	-12.3592104844749	-0.00817496913784837	-0.00593666994684072	0.155249270828737	0.162305090371081	1.09191767865079e-34	1.08929707622203e-30
"GO_REGULATION_OF_HORMONE_LEVELS"	-4.37589927484543	-0.000981266481654874	-0.000374086635034149	0.0801087510126175	0.080786427570962	1.22900388479858e-05	0.0688242175487205
"GO_REGULATION_OF_HORMONE_METABOLIC_PROCESS"	-11.8818520632541	-0.00720115666614397	-0.00516149302636683	0.123979716890866	0.130161041737122	3.22949883981931e-32	3.2010792500289e-28
"GO_REGULATION_OF_HORMONE_SECRETION"	-1.40720002112426	-0.000714645115660412	0.000117383867508703	0.0968567579676808	0.0971553885917566	0.159416480057927	1
"GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE"	-3.90104960670469	-0.00166934458350587	-0.000552686020487711	0.0347582531506384	0.0358692684526351	9.70171750129173e-05	0.493623386465723
"GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN"	-2.12856854288236	-0.0035582992756011	-0.000146397222272649	0.195040373083806	0.196892721332743	0.0333286765406415	1
"GO_REGULATION_OF_HYALURONAN_BIOSYNTHETIC_PROCESS"	7.19029668758499	0.011164271643076	0.0195337830464242	-0.0569623885088027	-0.0723114158535528	7.25624888306993e-13	5.90223284148908e-09
"GO_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS"	-4.06800767725782	-0.00902064001314037	-0.00315385492347346	0.0469188525523816	0.0530061000206885	4.79918590429387e-05	0.253253040169587
"GO_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH"	1.07324453351176	-0.000606849495483175	0.00207520698993979	0.151629195590011	0.150895016842783	0.283204129098098	1
"GO_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS"	1.90722925680229	-5.45411136385436e-05	0.0039711651123072	0.111574165768259	0.109615853768924	0.0565371900465878	1
"GO_REGULATION_OF_HYDROLASE_ACTIVITY"	4.40333627091006	0.000630138509327521	0.00164155548999895	0.0971626306838866	0.0960267836842234	1.09015345129344e-05	0.0613756393078206
"GO_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION"	5.22472938299377	0.00516368757988224	0.011365630039485	-0.0515174531272585	-0.0597821119369421	1.80357520715889e-07	0.00117196316961184
"GO_REGULATION_OF_ICOSANOID_SECRETION"	1.56340741324047	-0.000329161669781062	0.00292209356339685	-0.0379970932422565	-0.0392935591890643	0.11800737656781	1
"GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS"	-0.782011368574427	-0.000554478134464725	0.000238248485728631	0.0910539535333816	0.0912120683577497	0.434238122141758	1
"GO_REGULATION_OF_IMMUNE_RESPONSE"	2.57796436991453	0.000169534089085114	0.00124594340745408	0.109301396006506	0.108593657258237	0.00996628837945995	1
"GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS"	1.28893926238885	-0.000175760114950058	0.000850506979938143	0.106079778283867	0.105742404851373	0.197478122646744	1
"GO_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION"	5.97587352814548	0.0021499480306931	0.00424913055089121	0.0978934641252547	0.0946939248344626	2.417698554147e-09	1.74074295898584e-05
"GO_REGULATION_OF_IMMUNOGLOBULIN_SECRETION"	3.32208794869432	0.00150713771231431	0.00584644926617456	0.130117711692682	0.126440918203438	0.000898627596598225	1
"GO_REGULATION_OF_INCLUSION_BODY_ASSEMBLY"	-4.86956830630917	-0.0106871031441092	-0.00455214542443024	0.103324609547005	0.110944233831275	1.14800709687628e-06	0.00706713168837037
"GO_REGULATION_OF_INFLAMMATORY_RESPONSE"	-7.11309367761085	-0.00205738826596607	-0.00116837832841322	0.10548136413379	0.10709424743098	1.26139279950388e-12	1.01920538199913e-08
"GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS"	-4.21593185262516	-0.00354984904693298	-0.00129642344315897	0.203438465760778	0.205861602005824	2.52121984735686e-05	0.13720478409316
"GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_WOUNDING"	3.70426189136605	0.00275633047828669	0.00895328379469521	-0.0746746500069932	-0.0805294571434841	0.000213948121612878	1
"GO_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION"	-8.0921317567306	-0.00554573310605454	-0.00338267999584758	0.185136615228931	0.189600821779882	7.33797084171857e-16	6.38696982063184e-12
"GO_REGULATION_OF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT"	0.981960634703946	-0.00161899271610001	0.00486877625405259	0.207070935563605	0.205446043794629	0.326158523615577	1
"GO_REGULATION_OF_INOSITOL_1_4_5_TRISPHOSPHATE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY"	-1.49390675379194	-0.00312658001046052	0.000422192459003134	0.0327758812390734	0.0341280750148021	0.135250782544767	1
"GO_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS"	-6.69263874404487	-0.00459965559936682	-0.0025154745281955	0.213239645368455	0.216797210432236	2.42459689143848e-11	1.87978996993225e-07
"GO_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS"	-2.43522828806657	-0.0038295401714964	-0.000413718776485153	0.178180364561822	0.180301994035812	0.0149111962208352	1
"GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY"	-2.62138712131306	-0.00189393873956585	-0.000273250101298168	-0.0128082353207579	-0.0117246409003259	0.0087789429578548	1
"GO_REGULATION_OF_INSULIN_SECRETION"	-0.473705773429458	-0.000650524200774949	0.000397319090240389	0.103505538753204	0.103632141308471	0.635726349455943	1
"GO_REGULATION_OF_INTEGRIN_ACTIVATION"	-0.880099440042133	-0.00249367212222791	0.000948359528597637	0.170976136442539	0.171748792739354	0.37883849942555	1
"GO_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY"	11.2919724198455	0.00725203418159337	0.0102989733307026	0.211888808370987	0.203113304614839	2.74467818639431e-29	2.6993909963188e-25
"GO_REGULATION_OF_INTERFERON_GAMMA_SECRETION"	-4.85185226142383	-0.00570152203591803	-0.00242008175790917	0.223817482571031	0.227878284467944	1.25211149718351e-06	0.00768921670420394
"GO_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY"	-2.64768602467384	-0.00379739548356604	-0.000566408548765897	0.21797822829104	0.220160130307206	0.00812584896047859	1
"GO_REGULATION_OF_INTERLEUKIN_1_SECRETION"	-5.40407574589184	-0.00419933929086357	-0.00196368226160097	0.0273494890099562	0.0304309997861885	6.75729950347915e-08	0.00045044158490192
"GO_REGULATION_OF_INTERLEUKIN_10_SECRETION"	5.21027492272188	0.00396441918717283	0.00874713527263232	-0.0620983724566012	-0.0684541496865038	1.94919325725207e-07	0.00126326478052981
"GO_REGULATION_OF_INTERLEUKIN_12_SECRETION"	4.5984262881183	0.00280439268087027	0.00697240519288955	-0.0615311742992828	-0.0664195732361627	4.35024067285199e-06	0.0255228620276226
