""	"rho"	"Pval"	"SE"	"Tval"	"n"	"FDR"
"GO_RS_DOMAIN_BINDING"	0.0612756951519596	0.102910078738255	0.0147598702492794	4.15150635588761	4575	1
"GO_RSC_TYPE_COMPLEX"	-0.157778156992061	4.6678958124284e-23	0.0146024364721837	-10.8049199387112	4575	3.16996804622013e-19
"GO_RUFFLE"	0.0645196527096207	0.0404386320567282	0.014756847024162	4.3721841531582	4575	1
"GO_RUFFLE_ASSEMBLY"	0.114865228696704	3.52444442161813e-11	0.0146897797897915	7.81939759073363	4575	1.89861820992569e-07
"GO_RUFFLE_MEMBRANE"	0.106983277869519	2.04264609123182e-09	0.0147027890166081	7.27639346172161	4575	1.03929833121875e-05
"GO_RUFFLE_ORGANIZATION"	0.0895336408487163	5.70323849774772e-06	0.014728267835067	6.07903399444862	4575	0.0248775263271756
"GO_S_ACYLTRANSFERASE_ACTIVITY"	0.00880473578926719	1	0.0147870848417361	0.595434183512363	4575	1
"GO_S_ADENOSYL_L_METHIONINE_BINDING"	-0.0289925474934337	1	0.0147814417261502	-1.96141540389408	4575	1
"GO_S_ADENOSYLMETHIONINE_CYCLE"	-0.0977778041170336	1.60615115383402e-07	0.0147167995852784	-6.64395839261435	4575	0.000756336578340438
"GO_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY"	0.00940207575350752	1	0.0147870044256582	0.635833701191917	4575	1
"GO_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS"	-0.0189298804655172	1	0.014785008302546	-1.28034290398453	4575	1
"GO_S_METHYLTRANSFERASE_ACTIVITY"	-0.168775113466375	9.92586947690324e-27	0.0145755229569096	-11.5793521759277	4575	7.06225613281665e-23
"GO_S_SHAPED_BODY_MORPHOGENESIS"	-0.281293886967807	5.44587269178675e-80	0.01419055710792	-19.8226105450654	4575	5.09406931589732e-76
"GO_S100_PROTEIN_BINDING"	-0.000208962716309031	1	0.0147876577245512	-0.0141308867300939	4575	1
"GO_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_COMMUNICATION"	-0.263256372596188	1.93411517332221e-69	0.0142660368731602	-18.4533640938131	4575	1.75211493551259e-65
"GO_SAGA_COMPLEX"	0.0249420307051564	1	0.0147830575945699	1.68720378349321	4575	1
"GO_SAGA_TYPE_COMPLEX"	0.0428058538074721	1	0.0147741038186105	2.89735704669618	4575	1
"GO_SALIVA_SECRETION"	-0.27035027895408	1.71226415899606e-73	0.014236995682661	-18.9892787059938	4575	1.57134481871069e-69
"GO_SALIVARY_GLAND_DEVELOPMENT"	-0.274120071298389	1.0695610065082e-75	0.0142212238290833	-19.2754206383979	4575	9.88274370013581e-72
"GO_SAM_COMPLEX"	-0.0447135428478618	1	0.0147728681622244	-3.02673403409898	4575	1
"GO_SARCOLEMMA"	-0.149561263266424	1.75258506830213e-20	0.0146213332822867	-10.2289757287465	4575	1.14531434213544e-16
"GO_SARCOMERE_ORGANIZATION"	0.0834929741851575	6.33289432171046e-05	0.0147360249559598	5.66590884819244	4575	0.258382088325787
"GO_SARCOPLASM"	0.157549623200658	5.52611370147332e-23	0.0146029760425776	10.7888708946241	4575	3.74670508959891e-19
"GO_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT"	0.299759476262029	1.22465648535149e-91	0.0141076447723018	21.248017021988	4575	1.19232555413821e-87
"GO_SARCOPLASMIC_RETICULUM_LUMEN"	0.11629840248899	1.63336013191368e-11	0.0146873137031032	7.9182895415666	4575	8.89364591826998e-08
"GO_SARCOPLASMIC_RETICULUM_MEMBRANE"	0.157360710519094	6.35512888140306e-23	0.0146034214616732	10.7756056299607	4575	4.30496430426243e-19
"GO_SCAFFOLD_PROTEIN_BINDING"	0.0310936636044465	1	0.0147805078471732	2.10369385990977	4575	1
"GO_SCAR_COMPLEX"	0.0466424947254646	1	0.0147715638492895	3.157586779663	4575	1
"GO_SCARNA_LOCALIZATION_TO_CAJAL_BODY"	0.0230451415094197	1	0.0147837308219442	1.55881771570222	4575	1
"GO_SCAVENGER_RECEPTOR_ACTIVITY"	-0.314788063482551	8.84278283182812e-102	0.0140358828760577	-22.4273789017942	4575	8.76761917775758e-98
"GO_SCF_COMPLEX_ASSEMBLY"	0.143584740372131	1.0626883757112e-18	0.0146344287179059	9.81143460669898	4575	6.74594580901471e-15
"GO_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS"	0.336030144506966	3.68620148273878e-117	0.0139277739406308	24.1266225269985	4575	3.69283664540771e-113
"GO_SCF_UBIQUITIN_LIGASE_COMPLEX"	0.0331182788342789	1	0.0147795461200086	2.24081839627289	4575	1
"GO_SCHAFFER_COLLATERAL_CA1_SYNAPSE"	-0.0428160503693151	1	0.0147740973575116	-2.89804847857905	4575	1
"GO_SCHMIDT_LANTERMAN_INCISURE"	0.0157612796129132	1	0.0147858211735826	1.06597255761983	4575	1
"GO_SCHWANN_CELL_DEVELOPMENT"	0.0708468387924123	0.00565331866832169	0.0147504997037974	4.80301279380885	4575	1
"GO_SCHWANN_CELL_DIFFERENTIATION"	0.103252652653351	1.25544927763951e-08	0.0147086203990486	7.01987337031486	4575	6.18810948948517e-05
"GO_SCHWANN_CELL_MIGRATION"	-0.154343949014588	5.78022684476109e-22	0.0146104601835504	-10.56393481626	4575	3.85772339619355e-18
"GO_SCHWANN_CELL_PROLIFERATION"	-0.0794773558438107	0.0002855035557207	0.0147408798291912	-5.39162904553515	4575	1
"GO_SCLEROTOME_DEVELOPMENT"	-0.2944002387825	3.61817458831267e-88	0.0141323018232286	-20.8317259612024	4575	3.47887486666264e-84
"GO_SEBACEOUS_GLAND_DEVELOPMENT"	-0.0474685470532348	1	0.0147709884107746	-3.21363376188211	4575	1
"GO_SECOND_MESSENGER_MEDIATED_SIGNALING"	0.29038273274264	1.29379269145807e-85	0.0141504665194126	20.521071326113	4575	1.23363133130527e-81
"GO_SECONDARY_ACTIVE_MONOCARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.152102295217931	2.9027658051625e-21	0.0146156000444675	-10.4068457507844	4575	1.91988930353448e-17
"GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.0668167460104224	0.0202876411288107	0.014754611538632	-4.52853305120749	4575	1
"GO_SECONDARY_HEART_FIELD_SPECIFICATION"	-0.15672395146825	1.0168489331829e-22	0.0146049187787405	-10.7309019545103	4575	6.86881454365049e-19
"GO_SECONDARY_LYSOSOME"	0.161044452943107	4.0315107565654e-24	0.0145946370196242	11.0344952551108	4575	2.77690460912225e-20
"GO_SECONDARY_METABOLIC_PROCESS"	0.00752946176157518	1	0.0147872388646358	0.509186456680711	4575	1
"GO_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS"	-0.151987180882313	3.15247978622869e-21	0.0146158619104371	-10.3987833090965	4575	2.08473488263303e-17
"GO_SECONDARY_PALATE_DEVELOPMENT"	-0.212363630936404	6.77528079777866e-44	0.0144503621009726	-14.6960767801182	4575	5.54150216450317e-40
"GO_SECRETION"	0.366017739834821	4.81778476050625e-141	0.0137615110087948	26.5972057574858	4575	4.87270750677602e-137
"GO_SECRETION_BY_TISSUE"	-0.0417518896147318	1	0.014774763352633	-2.82589227442965	4575	1
"GO_SECRETION_OF_LYSOSOMAL_ENZYMES"	0.0104567393206175	1	0.0147868495589206	0.707164787127302	4575	1
"GO_SECRETORY_GRANULE"	0.304965145815767	4.40184410082769e-95	0.0140832259588707	21.6544949790908	4575	4.32173053819262e-91
"GO_SECRETORY_GRANULE_LOCALIZATION"	0.0731235939617189	0.00266468535663272	0.0147480698089285	4.95818062357218	4575	1
"GO_SECRETORY_GRANULE_MEMBRANE"	0.208022999555312	5.3704991042808e-42	0.0144641622745006	14.3819597434995	4575	4.33667802670674e-38
"GO_SECRETORY_GRANULE_ORGANIZATION"	0.144795191084812	4.69502554663009e-19	0.0146318204999716	9.89591083933086	4575	2.99965182174197e-15
"GO_SECRETORY_VESICLE"	0.331825057311611	5.12847314728555e-114	0.0139498032605526	23.7870779332028	4575	5.12796029997082e-110
"GO_SEGMENT_SPECIFICATION"	-0.177326992419803	9.10673206517552e-30	0.0145533030823104	-12.1846560479692	4575	6.68707335545838e-26
"GO_SEGMENTATION"	-0.177495231848058	7.90764932434918e-30	0.0145528545925637	-12.1965921338041	4575	5.81054072353177e-26
"GO_SEH1_ASSOCIATED_COMPLEX"	-0.0345618106530479	1	0.0147788233408672	-2.33860368013709	4575	1
"GO_SELECTIVE_AUTOPHAGY"	0.0770510738094573	0.000686126000800631	0.0147436965150762	5.22603498591201	4575	1
"GO_SELENIUM_BINDING"	-0.11889590025303	3.94785087742208e-12	0.0146827651248968	-8.09765049305494	4575	2.18829374135506e-08
"GO_SELENIUM_COMPOUND_METABOLIC_PROCESS"	-0.104713064735581	6.21655203305589e-09	0.0147063625372085	-7.12025590764856	4575	3.1033027749015e-05
"GO_SELENOCYSTEINE_INSERTION_SEQUENCE_BINDING"	-0.069244042651867	0.00948009973308072	0.0147521639812363	-4.69382273271504	4575	1
"GO_SELF_PROTEOLYSIS"	-0.133947700162916	5.540194321775e-16	0.0146543976231121	-9.14044395462973	4575	3.35458766183476e-12
"GO_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY"	0.00151799536308112	1	0.0147876410097224	0.102652976366081	4575	1
"GO_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE"	-0.255844969690496	2.45231364342972e-65	0.0142954926115164	-17.8968977595349	4575	2.19285885995486e-61
"GO_SEMAPHORIN_RECEPTOR_ACTIVITY"	-0.24981997831525	4.23642025185591e-62	0.0143187754238272	-17.4470211956489	4575	3.74626642871618e-58
"GO_SEMAPHORIN_RECEPTOR_BINDING"	-0.0699989654290938	0.00744460105475851	0.0147513848682094	-4.745247043208	4575	1
"GO_SEMAPHORIN_RECEPTOR_COMPLEX"	-0.253187165948209	6.73300870385459e-64	0.0143058364253018	-17.6981728590448	4575	5.98766464033788e-60
"GO_SEMI_LUNAR_VALVE_DEVELOPMENT"	-0.0676561414917885	0.015651975208303	0.0147537750603079	-4.58568340748286	4575	1
"GO_SEMICIRCULAR_CANAL_DEVELOPMENT"	-0.0678069471979853	0.014948088344117	0.0147536236670197	-4.59595206766464	4575	1
"GO_SEMICIRCULAR_CANAL_MORPHOGENESIS"	-0.061426370885562	0.0987687240636036	0.014759733292521	-4.16175344555093	4575	1
"GO_SEMINIFEROUS_TUBULE_DEVELOPMENT"	0.175471079215295	4.28345732020987e-29	0.0145582214128686	12.0530574607272	4575	3.122640386433e-25
"GO_SENSORY_ORGAN_DEVELOPMENT"	-0.0660058384769183	0.0259905047703102	0.0147554096666168	-4.47333147423569	4575	1
"GO_SENSORY_ORGAN_MORPHOGENESIS"	0.0545481130079954	0.613540030525558	0.0147656413441851	3.69425964890289	4575	1
"GO_SENSORY_PERCEPTION"	-0.149852329066665	1.42951681344625e-20	0.0146206815725693	-10.2493394937081	4575	9.36047609444602e-17
"GO_SENSORY_PERCEPTION_OF_BITTER_TASTE"	-0.191675894295812	3.19118985494531e-35	0.0145134694035466	-13.2067591122611	4575	2.46136473511932e-31
"GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS"	-0.196489479981749	3.7287771778997e-37	0.0144993864477029	-13.5515720399934	4575	2.9181410194243e-33
"GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS"	-0.18176331176741	2.0984396504951e-31	0.0145413298227675	-12.4997723029995	4575	1.56858363874509e-27
"GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS"	-0.107658334831266	1.45809433286259e-09	0.0147017114618827	-7.3228436777849	4575	7.44940394659498e-06
"GO_SENSORY_PERCEPTION_OF_PAIN"	0.0960497669984066	3.48327801042354e-07	0.0147192877970232	6.52543576312377	4575	0.00161415103003027
"GO_SENSORY_PERCEPTION_OF_SMELL"	-0.124400999628474	1.7450282050017e-13	0.0146727878883108	-8.47834784878063	4575	1.00025016710697e-09
"GO_SENSORY_PERCEPTION_OF_SOUR_TASTE"	-0.286104507466473	6.09764277072616e-83	0.0141695105666234	-20.1915589195013	4575	5.75861383267378e-79
"GO_SENSORY_PERCEPTION_OF_SWEET_TASTE"	-0.261617999639084	1.60333864049824e-68	0.0142726260826513	-18.3300534970987	4575	1.44829579396206e-64
"GO_SENSORY_PERCEPTION_OF_TASTE"	-0.234428106296816	3.19060148765492e-54	0.0143755771747568	-16.3073874145705	4575	2.73562171551533e-50
"GO_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS"	-0.108971409531114	7.53844175772671e-10	0.0146995958320711	-7.41322487883401	4575	3.89058979116276e-06
"GO_SENSORY_PERCEPTION_OF_TOUCH"	-0.247988928321512	3.92081441596056e-61	0.0143257339982211	-17.3107310489157	4575	3.45345333757806e-57
"GO_SENSORY_PERCEPTION_OF_UMAMI_TASTE"	-0.280205841354211	2.48590266860568e-79	0.0141952635638537	-19.7393898389965	4575	2.32083873141026e-75
"GO_SENSORY_SYSTEM_DEVELOPMENT"	-0.0242290031491637	1	0.0147833169028466	-1.63894228260089	4575	1
"GO_SEPTIN_CYTOSKELETON"	-0.199313557007866	2.58944292002601e-38	0.0144909550198551	-13.7543423973625	4575	2.0404810209805e-34
"GO_SEPTUM_PRIMUM_DEVELOPMENT"	-0.223836182898612	3.99671462631443e-49	0.0144124475687289	-15.5307543587721	4575	3.35404291440307e-45
"GO_SEQUENCE_SPECIFIC_DNA_BINDING"	0.119032262677195	3.66156524284502e-12	0.0146825235203577	8.10707113883752	4575	2.0318025532547e-08
"GO_SEQUENCE_SPECIFIC_DOUBLE_STRANDED_DNA_BINDING"	0.0877583645618899	1.17971475587186e-05	0.0147306041844542	5.95755363887278	4575	0.0505625744366677
"GO_SEQUENCE_SPECIFIC_MRNA_BINDING"	-0.0308606412052198	1	0.0147806146412179	-2.08791325356392	4575	1
"GO_SEQUENCE_SPECIFIC_SINGLE_STRANDED_DNA_BINDING"	0.170027595727329	3.64573106698075e-27	0.0145723394151835	11.6678311479741	4575	2.60596856667784e-23
"GO_SEQUESTERING_OF_ACTIN_MONOMERS"	-0.0179627678379533	1	0.014785272154455	-1.2149095160579	4575	1
"GO_SEQUESTERING_OF_EXTRACELLULAR_LIGAND_FROM_RECEPTOR"	-0.12670162761824	4.54019678344557e-14	0.0146684824483072	-8.63767796462556	4575	2.63814215630018e-10
"GO_SEQUESTERING_OF_IRON_ION"	0.0124896432955115	1	0.0147865046302379	0.844665024482571	4575	1
"GO_SEQUESTERING_OF_METAL_ION"	0.00209257231847644	1	0.0147876256708363	0.141508337109408	4575	1
"GO_SEQUESTERING_OF_TRIGLYCERIDE"	-0.143858348034882	8.84863707901891e-19	0.014633841117787	-9.83052548384079	4575	5.63038777337973e-15
"GO_SEQUESTERING_OF_ZINC_ION"	-0.211743532937894	1.27270717941681e-43	0.0144523518399711	-14.6511471131136	4575	1.03878359984e-39
"GO_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS"	0.0897325010368217	5.25427029376823e-06	0.0147280031879609	6.09264541103383	4575	0.0229716697243547
"GO_SERINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS"	-0.132976707663289	1.01590517728547e-15	0.014656331266326	-9.07298731496419	4575	6.12590821903139e-12
"GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS"	0.0775479043899517	0.000574264286467916	0.0147431268943958	5.25993603293406	4575	1
"GO_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN"	0.126505545920308	5.09697020997115e-14	0.0146688525245475	8.62409283266078	4575	2.95777181284626e-10
"GO_SERINE_THREONINE_PROTEIN_KINASE_COMPLEX"	0.0284130360993096	1	0.0147816877994585	1.92217806821427	4575	1
"GO_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.0824162172650891	9.56138532496386e-05	0.0147373503867102	-5.59233614608295	4575	0.385610670155792
"GO_SERINE_TRANSPORT"	-0.0562470443225831	0.399519797766162	0.0147642474378653	-3.80967906148258	4575	1
"GO_SERINE_TYPE_CARBOXYPEPTIDASE_ACTIVITY"	-0.026556174512932	1	0.0147824427747163	-1.79646726306651	4575	1
"GO_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY"	-0.0451110837923289	1	0.0147726038695342	-3.05369887331525	4575	1
"GO_SERINE_TYPE_EXOPEPTIDASE_ACTIVITY"	0.00537497401245858	1	0.0147874444355869	0.363482279569779	4575	1
"GO_SEROTONIN_GATED_CATION_SELECTIVE_CHANNEL_ACTIVITY"	-0.288017025570767	3.94157340256275e-84	0.0141610353023936	-20.3386983663606	4575	3.73661158562949e-80
"GO_SEROTONIN_METABOLIC_PROCESS"	-0.255596164471897	3.34967758988989e-65	0.0142964658292962	-17.8782761784477	4575	2.99394182984358e-61
"GO_SEROTONIN_RECEPTOR_ACTIVITY"	-0.304018921227107	1.8846036582539e-94	0.0140876989480996	-21.5804527302252	4575	1.84841926801542e-90
"GO_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY"	-0.303259655405041	6.02562494689616e-94	0.0140912770722269	-21.5210909451741	4575	5.90089451049541e-90
"GO_SEROTONIN_SECRETION"	-0.32668730819787	3.04787253029476e-110	0.013976295907398	-23.3743840544293	4575	3.04116721072812e-106
"GO_SEROTONIN_TRANSPORT"	-0.324583172518145	1.02031117097701e-108	0.0139870122202785	-23.2060405329139	4575	1.01745429969828e-104
"GO_SEROTONIN_UPTAKE"	-0.291096801433105	4.58246669451196e-86	0.0141472578741087	-20.5761995733357	4575	4.37625569325892e-82
"GO_SERTOLI_CELL_DEVELOPMENT"	0.0172947168849229	1	0.0147854463342745	1.16971219494616	4575	1
"GO_SERTOLI_CELL_DIFFERENTIATION"	-0.00724641267101271	1	0.014787269788675	-0.490043988820873	4575	1
"GO_SET1C_COMPASS_COMPLEX"	-0.00692334511351084	1	0.0147873036369145	-0.468195235825662	4575	1
"GO_SEX_CHROMATIN"	-0.111461889815462	2.11276239420977e-10	0.0146955118478804	-7.58475723535544	4575	1.11300322926971e-06
"GO_SEX_CHROMOSOME"	-0.0203781155381937	1	0.0147845873109975	-1.37833509380647	4575	1
"GO_SEX_DETERMINATION"	-0.150942326585144	6.62581301025606e-21	0.0146182295005077	-10.3256229887417	4575	4.36111012335054e-17
"GO_SEX_DIFFERENTIATION"	0.0399965614008755	1	0.0147758252206225	2.70689188615013	4575	1
"GO_SEXUAL_REPRODUCTION"	0.129723093070351	7.45843490609397e-15	0.0146627061892888	8.84714536291496	4575	4.41166424695458e-11
"GO_SH2_DOMAIN_BINDING"	0.214580360449695	6.97642262888444e-45	0.0144431993256024	14.8568440836598	4575	5.73043354736568e-41
"GO_SH3_DOMAIN_BINDING"	0.177404519144599	8.534078048627e-30	0.014553096467467	12.1901562008595	4575	6.2691337345214e-26
"GO_SH3_SH2_ADAPTOR_ACTIVITY"	0.178085895237457	4.81255952220664e-30	0.0145512765347297	12.2385066913145	4575	3.54543298857233e-26
"GO_SHELTERIN_COMPLEX"	0.124965201080784	1.25699779775126e-13	0.0146717394485846	8.51740869027219	4575	7.22773733706976e-10
"GO_SHORT_CHAIN_CARBOXYLESTERASE_ACTIVITY"	-0.205849792705104	4.62259528507707e-41	0.0144709596525431	-14.2250270643888	4575	3.70917045674584e-37
"GO_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS"	-0.108877869150048	7.90744292264289e-10	0.0146997474031811	-7.40678503948211	4575	4.08024054808373e-06
"GO_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS"	-0.0735044879160208	0.00234972685873228	0.01474765575115	-4.98414725406706	4575	1
"GO_SHORT_TERM_MEMORY"	-0.0572252566566816	0.309484990788022	0.0147634253985774	-3.87615035885884	4575	1
"GO_SIALIC_ACID_BINDING"	-0.0554140867051417	0.494966723874392	0.0147649362047915	-3.75308676830983	4575	1
"GO_SIALYLATION"	0.0337149325884466	1	0.0147792511167944	2.28123416552106	4575	1
"GO_SIALYLTRANSFERASE_ACTIVITY"	0.0337149325884466	1	0.0147792511167944	2.28123416552106	4575	1
"GO_SIDE_OF_MEMBRANE"	0.372077247647125	3.4262218708172e-146	0.0137259303415131	27.1076159057724	4575	3.47042013295074e-142
"GO_SIGNAL_COMPLEX_ASSEMBLY"	-0.164477969648886	2.90484797152074e-25	0.0145862613369606	-11.2762253362422	4575	2.0323453748341e-21
"GO_SIGNAL_PEPTIDASE_COMPLEX"	0.227873100909851	4.88343871617665e-51	0.0143986071704861	15.8260516598397	4575	4.12504068355442e-47
"GO_SIGNAL_PEPTIDE_PROCESSING"	0.196504654631995	3.67692281566713e-37	0.0144993414775245	13.5526606457677	4575	2.87829518010423e-33
"GO_SIGNAL_RECOGNITION_PARTICLE"	0.0932188280318493	1.20808814116482e-06	0.0147232673323683	6.3313954659312	4575	0.0054810958964648
"GO_SIGNAL_RECOGNITION_PARTICLE_ENDOPLASMIC_RETICULUM_TARGETING"	0.0465268946447625	1	0.0147716435702535	3.14974392818795	4575	1
"GO_SIGNAL_RECOGNITION_PARTICLE_RECEPTOR_COMPLEX"	0.0729075104606027	0.00286352207495509	0.0147483037449779	4.94345056362357	4575	1
"GO_SIGNAL_RELEASE"	0.120350808204643	1.75793841078568e-12	0.0146801728516379	8.19818740698378	4575	9.84445510039978e-09
"GO_SIGNAL_SEQUENCE_BINDING"	0.0691930764490218	0.00963597497277897	0.0147522162746669	4.69035127744453	4575	1
"GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR"	0.206680053881095	2.03708063261476e-41	0.0144683715563504	14.2849561940078	4575	1.63862766087532e-37
"GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION"	0.331582721431498	7.75607503082526e-114	0.0139510632862042	23.7675591192673	4575	7.75452381581909e-110
"GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND"	0.191144531988158	5.17847584501657e-35	0.0145150017624002	13.1687570636954	4575	3.98846209583176e-31
"GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE"	0.181242648300827	3.28301510973149e-31	0.0145427508889961	12.4627486012956	4575	2.44880097034872e-27
"GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT"	0.0571609654679027	0.314520131162154	0.0147634798621393	3.87178131454569	4575	1
"GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELLULAR_RESPONSE_TO_AMMONIUM_ION"	-0.0618070497330445	0.0888217846373363	0.0147593857702392	-4.18764376073646	4575	1
"GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_G2_DNA_DAMAGE_CHECKPOINT"	-0.134961169448616	2.92659886514866e-16	0.0146523641113739	-9.21088012983876	4575	1.77878679023735e-12
"GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION"	-0.171217492858114	1.3970027358493e-27	0.0145692924972495	-11.7519428544961	4575	1.00248916324546e-23
"GO_SIGNALING_ADAPTOR_ACTIVITY"	0.154626658311435	4.70787550369545e-22	0.0146098064934915	10.5837581339848	4575	3.1458024115693e-18
"GO_SIGNALING_RECEPTOR_BINDING"	0.243947324156854	4.99193969775583e-59	0.0143409004746546	17.0106001773037	4575	4.35996013201994e-55
"GO_SIN3_COMPLEX"	0.0553355457785992	0.50539886164279	0.0147650006179499	3.74775099645626	4575	1
"GO_SIN3_TYPE_COMPLEX"	0.0482224225682573	1	0.0147704544151615	3.2647893702416	4575	1
"GO_SINGLE_FERTILIZATION"	0.0408630601679341	1	0.0147753067497884	2.76563193305746	4575	1
"GO_SINGLE_STRAND_BREAK_REPAIR"	-0.00654229165558252	1	0.0147873415764542	-0.442425139215002	4575	1
"GO_SINGLE_STRANDED_DNA_3_5_EXODEOXYRIBONUCLEASE_ACTIVITY"	-0.204080337122485	2.61999274659241e-40	0.014476439125149	-14.0974127240966	4575	2.09180220887938e-36
"GO_SINGLE_STRANDED_DNA_BINDING"	0.0836159897248739	6.03910746249583e-05	0.0147358724276615	5.67431552731916	4575	0.246697539842955
"GO_SINGLE_STRANDED_DNA_ENDODEOXYRIBONUCLEASE_ACTIVITY"	0.0080806450954661	1	0.0147871752459633	0.546463064179346	4575	1
"GO_SINGLE_STRANDED_DNA_EXODEOXYRIBONUCLEASE_ACTIVITY"	-0.170266336057059	3.00932447402149e-27	0.0145717298381411	-11.6847030481853	4575	2.15287072871497e-23
"GO_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY"	0.126460322074488	5.23249471654205e-14	0.0146689377954417	8.62095973396143	4575	3.03432368612273e-10
"GO_SINGLE_STRANDED_RNA_BINDING"	-0.0108169337777096	1	0.0147867928993228	-0.731526697598165	4575	1
"GO_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE"	0.364723166619492	5.86691033309953e-140	0.0137690250602974	26.4886704049338	4575	5.93261972883025e-136
"GO_SIRNA_BINDING"	0.0089811887519133	1	0.0147870616361801	0.607368047343406	4575	1
"GO_SISTER_CHROMATID_COHESION"	0.132303243201138	1.54171772332309e-15	0.0146576639985457	9.02621612927302	4575	9.26264008172514e-12
"GO_SISTER_CHROMATID_SEGREGATION"	0.209638214060236	1.06696127497977e-42	0.0144590618485373	14.4987424672675	4575	8.65412290136088e-39
"GO_SITE_OF_DNA_DAMAGE"	0.0352432125812997	1	0.0147784714369105	2.38476710746125	4575	1
"GO_SITE_OF_DOUBLE_STRAND_BREAK"	-0.0034714048595908	1	0.0147875689466791	-0.234751558698253	4575	1
"GO_SITE_OF_POLARIZED_GROWTH"	0.157569473515374	5.44739046463217e-23	0.0146029292076076	10.7902648348995	4575	3.69496495216e-19
"GO_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING"	-0.0403382626842705	1	0.0147756220922917	-2.73005511594092	4575	1
"GO_SKELETAL_MUSCLE_ADAPTATION"	-0.102132879976613	2.14150344087555e-08	0.0147103299078486	-6.94293606033409	4575	0.000104719518258814
"GO_SKELETAL_MUSCLE_CELL_DIFFERENTIATION"	-0.0133807783957865	1	0.0147863341583225	-0.90494224278403	4575	1
"GO_SKELETAL_MUSCLE_CELL_PROLIFERATION"	0.118164331014543	5.90789400982803e-12	0.014684056510655	8.04711769726578	4575	3.25820354642016e-08
"GO_SKELETAL_MUSCLE_CONTRACTION"	-0.0480754872758564	1	0.0147705591560826	-3.25481836996393	4575	1
"GO_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION"	-0.306091614008899	7.74028399170603e-96	0.0140778809360485	-21.7427335406074	4575	7.61024722064537e-92
"GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT"	-0.0605716848862781	0.125215090909813	0.0147605056856985	-4.10363209608504	4575	1
"GO_SKELETAL_MUSCLE_SATELLITE_CELL_ACTIVATION"	-0.302192491508382	3.07007977509448e-93	0.014096289546547	-21.4377329942408	4575	3.00161699610988e-89
"GO_SKELETAL_MUSCLE_SATELLITE_CELL_DIFFERENTIATION"	-0.169080267353053	7.78104090440456e-27	0.0145747495537795	-11.6009037911192	4575	5.54165733211693e-23
"GO_SKELETAL_MUSCLE_SATELLITE_CELL_MAINTENANCE_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION"	-0.164896483695191	2.09902803294205e-25	0.0145852280043236	-11.3057186110707	4575	1.47078894268249e-21
"GO_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION"	0.122284440481329	5.88810321957257e-13	0.0146766780936145	8.33188816306685	4575	3.33207761195611e-09
