""	"X0"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_CILIUM_MOVEMENT"	0.0032726683327752	0.00594354185843349	0.00230240164454622	0.00455025153286441	7.90643667517867e-05	0.00105184006188993	0.00338891709721155	-0.00280137715914347	0.00310922887021043	135.351447673045	1.74546086829161e-215	1.84405309205818e-215
"GO_SKELETAL_MUSCLE_CONTRACTION"	-0.00532883638991075	-0.00253975138170887	-0.00825526207718973	-0.00306626202588137	-0.00793103285359859	-0.00331903456604029	-0.0065383946226806	-0.00662284920356422	-0.00523958496114935	135.04090854051	5.25861390114219e-215	5.55507267140792e-215
"GO_NEGATIVE_REGULATION_OF_ERAD_PATHWAY"	0.0235491380408882	0.0181141387569837	0.017158220127661	0.0237453963950611	0.0338236093401751	0.0239502243497652	0.0197164020718122	0.0461928870926656	0.0230467832545029	135.02224648312	5.61899104671638e-215	5.93515356173397e-215
"GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS"	0.0152494333176807	0.0180991866182875	0.0157464017426839	0.0216933390660572	0.0148897630881722	0.0160131032445502	0.0201913372830554	0.0263134278148568	0.0171825489397915	134.576576973844	2.73680233778927e-214	2.89049496417074e-214
"GO_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"	-0.0135876441074682	-0.0177167198619609	-0.0110952403216551	-0.0161916447086414	0.00584968455363673	-0.00937736183541922	-0.0209224849970169	-0.00452513188391608	-0.0123352696941551	134.378597860676	5.53047289458326e-214	5.8404488216847e-214
"GO_ESTROGEN_BIOSYNTHETIC_PROCESS"	-0.00881965496041285	-0.00850899798761539	-0.0104251623885767	-0.00947058005970668	-0.0133612762753721	-0.0190311644108514	-0.0105533514130423	-0.0162410328162116	-0.0105273977457443	133.565312447514	9.96073013142604e-213	1.05179306403777e-212
"GO_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION"	-0.0121160154117583	-0.0182196203293988	-0.0250857026118475	-0.0205415743642835	-0.0258351828465201	-0.0316565560784503	-0.0191447491357164	-0.0120734922180285	-0.0190216071374401	133.530228885428	1.12841679701151e-212	1.19141715688594e-212
"GO_HISTONE_H4_K20_METHYLATION"	-0.0164032940909972	-0.0189495518429387	-0.0161183621616881	-0.0180104941748743	-0.0145092543160673	-0.0134742133324976	-0.0152451674669569	-0.00492717390945269	-0.016148134770705	133.492847867821	1.28883513462983e-212	1.36065135304899e-212
"GO_ALCOHOL_CATABOLIC_PROCESS"	0.00642359446664333	0.00406260151949563	0.0087817018460791	0.00174890739287579	0.00519894179270851	0.0100395891260971	0.00406408126078168	0.00521347676081744	0.00588025219359635	131.790806816343	5.50038972542905e-210	5.80628222047716e-210
"GO_PHOSPHORYLATED_CARBOHYDRATE_DEPHOSPHORYLATION"	-0.0103052493169384	-0.0110641580191265	-0.00922817257062474	-0.014690045032613	-0.0088773158107085	-0.0066232846315864	-0.011422313398665	-0.00513528447494592	-0.0101819181468093	131.464485940121	1.75811750809562e-209	1.85570001292957e-209
"GO_SWI_SNF_COMPLEX"	-0.0143378954755207	-0.0198045880017491	-0.0123471936759923	-0.0145915130676238	-0.00640323946199766	-0.0121755998696714	-0.0169159131674883	0.00689890544652473	-0.0136101907409334	130.972669261552	1.01361996791458e-208	1.06976953700579e-208
"GO_REGULATION_OF_DNA_DEMETHYLATION"	0.031247209359921	0.000977420518269463	0.0375619393602176	0.0023798855865301	0.0339957988913475	0.0435230408733286	0.0423005408226411	0.0461409181193356	0.0258767888691178	130.878398255956	1.41821481423507e-208	1.49662256466622e-208
"GO_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE"	0.0173735319806836	0.00862535159986845	0.0280765188117538	0.0122701966518925	0.0362648216934655	0.0433451021169798	0.0115312459132908	0.0321624347221872	0.0205412814857992	130.732441888117	2.38562823129819e-208	2.51726097714643e-208
"GO_DIACYLGLYCEROL_BINDING"	-0.0133227137302815	-0.0147129007611244	-0.0134499809408403	-0.0116914964518222	-0.0178603984560138	-0.0232215638381806	-0.0110263485386655	-0.007735644650502	-0.0141863055063566	130.22398555259	1.46086163222521e-207	1.54130920483614e-207
"GO_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION"	0.00407357334543676	-0.0048266992661124	0.0207098641538255	0.00013844153271259	0.0317721541393916	0.0214687485502069	0.014242121768275	0.0269682536380246	0.00956390461883147	130.214206402976	1.5126851318635e-207	1.59582198227423e-207
"GO_HOPS_COMPLEX"	-0.0181527620483073	-0.0214843537550716	-0.0162847842677698	-0.0172478991239908	-0.0148342189259528	-0.00997834288734968	-0.0112082356103933	-0.0105893712812569	-0.0169340006416623	129.992586413245	3.33331461492413e-207	3.51615030676243e-207
"GO_BLOOD_VESSEL_MATURATION"	0.0114778095059254	0.010330542524199	0.0187450814788214	0.0191035611627533	0.0101568300600906	0.0109306935842472	0.0340470225254137	0.00557372298409288	0.0139236005809854	129.735629222059	8.33272809114996e-207	8.78888052583044e-207
"GO_CHONDROBLAST_DIFFERENTIATION"	0.0309515315390229	0.0129793094424166	0.0548685538617091	0.0233994474728928	0.0422971301506521	0.0557675791408247	0.0540336309551184	0.0479496030665644	0.0350723731816167	129.655401714483	1.10927497719073e-206	1.16987859928238e-206
"GO_AUDITORY_RECEPTOR_CELL_DEVELOPMENT"	0.0106360419865791	0.00107595558134484	0.0177657205676241	0.00918134276600817	0.0160675712409889	0.024063675514267	0.0144486088781607	0.0273488261599885	0.0119928301540409	129.293177352727	4.03762464616926e-206	4.25777548494719e-206
"GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY"	0.0114679920190121	0.00212451672587962	0.0138227244103485	0.00344565647287788	0.0300564499027754	0.0187316793923019	0.0134294233152448	0.0324321810657964	0.0122417948671374	128.996614324702	1.16309935562367e-205	1.22639075619765e-205
"GO_DUCTUS_ARTERIOSUS_CLOSURE"	0.00720651677033237	0.00812664158444278	0.00477582046921105	0.00491749098114026	0.00369403306348039	0.0110287838228186	0.00368869743265328	0.00909306751009401	0.00663352792875202	128.772353240956	2.58911910693906e-205	2.72972769817534e-205
"GO_ANAGEN"	-0.0125856836994276	-0.00956069255573009	-0.0107696826852887	-0.0125842913876072	-0.00731359327496004	-0.0107203028601268	-0.0113949230312511	-0.0110214170524886	-0.0110146734191869	128.029903377575	3.66553598652032e-204	3.86420388233791e-204
"GO_PROTEIN_HETEROTRIMERIZATION"	-0.0285953965878053	-0.0370434475627686	-0.0158539281005212	-0.0309516449118834	-0.0247821668825262	-0.00793887366515892	-0.0121342774776816	-0.0218782410067361	-0.0255830261125327	127.234048216982	6.28967506124806e-203	6.62988517943838e-203
"GO_SYNAPTIC_VESICLE_BUDDING"	0.0214357227322067	0.0089035738896724	0.0298880537447793	0.00915730058025971	0.0372102170329763	0.027160991588433	0.0185391556490257	0.0337930605115016	0.0212518224722017	126.883374600087	2.20196293125436e-202	2.32082855152605e-202
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY"	-0.0189127821873515	-0.0284781724320337	-0.0168417312181497	-0.0204805619622395	-0.00541864492073502	-0.00750894991490737	-0.0176244169386515	-0.00690767769869636	-0.0181438207975742	126.656369586245	4.95629395451385e-202	5.22330484637734e-202
"GO_POSITIVE_REGULATION_OF_MICROTUBULE_MOTOR_ACTIVITY"	-0.0180078960618557	-0.0363726301805871	0.00896267716017111	-0.0239843231216793	0.00302857341029136	0.0117992705183073	-0.00485103180207591	0.000496431103548717	-0.0126174874487275	125.98224600553	5.51894381503227e-201	5.81566733665621e-201
"GO_MACROPINOCYTOSIS"	0.00925105608404964	0.00535965893451296	0.0218416704186173	0.00860521736787802	0.0285366009328393	0.0224040988043455	0.00389071920496396	0.0241927139095072	0.0132746496257176	125.866853167311	8.33829786719224e-201	8.78569778365024e-201
"GO_NEGATIVE_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY"	-0.00788096635531795	-0.00614111695775616	-0.0113696313339368	-0.00883253517325438	-0.015201233985971	-0.0176113219341432	-0.00760752825878369	-0.0130693858146817	-0.0096568872077546	125.436782174833	3.88307270844586e-200	4.09100163527027e-200
"GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION"	0.000698227051181078	-0.00770803589199283	0.00700815009031829	-0.00318382610541279	0.0111055283688743	0.0145840358196746	0.00285152711102601	0.0124404606020486	0.00209684783009261	125.061454420553	1.48733452803731e-199	1.5668162640393e-199
"GO_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT"	0.0183391188437384	0.00956677935761715	0.0172286130406738	0.0150354612302537	0.022275826594739	0.0208440449397117	0.00907034615203998	0.0320338360858911	0.0166973825384928	124.620293165117	7.21361196543084e-199	7.59831813222721e-199
"GO_PLATELET_DENSE_GRANULE_LUMEN"	0.0105920423710648	0.00918194738771318	0.0134894962283725	0.00553909323958247	0.0309989792172107	-0.00294311320228981	0.00844884017291195	-0.00570364141602875	0.0103850115457763	124.608147509787	7.53416770625348e-199	7.93515233710926e-199
"GO_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY"	0.00407131205220508	0.00738971011482067	0.00121402858987317	0.00412070762941604	0.00035934191083984	-0.000543060398961899	0.00299894750730162	-0.00421914230867589	0.00326322820924679	123.966527091922	7.49530598091761e-198	7.89340972627567e-198
"GO_PINOCYTOSIS"	-0.00777482904173539	-0.018257442125334	0.00878965551061951	-0.0161337637994489	0.020485033384179	0.0194031609007225	-0.00646285941555855	0.0159901374390502	-0.00272710032514078	123.909156652014	9.20506578460771e-198	9.69298353667368e-198
"GO_EKC_KEOPS_COMPLEX"	0.0160031299947812	0.0147105598699621	0.0247218594788164	0.0220529673755193	0.0250176629333015	0.0241464381054477	0.0220234717682365	0.0157715892860717	0.0193373446405322	123.893936404906	9.72080106815857e-198	1.02350021332027e-197
"GO_PEPTIDYL_LYSINE_TRIMETHYLATION"	0.00892715165861222	0.000822541240457549	0.0122401968950078	0.00664934009365093	0.01903934703828	0.0162835828257865	0.00852649317939119	0.0270353383775583	0.00969565478462187	123.680554408974	2.08759936937949e-197	2.19780090019773e-197
"GO_IMMUNOGLOBULIN_V_D_J_RECOMBINATION"	0.0184937416567076	0.0157261536394449	0.0167598428499942	0.0196895070794622	0.0229796236254291	0.0200880257900193	0.0213901040589006	0.0213123115298754	0.0185345371520304	123.536983593147	3.49157432819035e-197	3.67551157029689e-197
"GO_FASCIA_ADHERENS"	0.00863943660487988	0.0157283749470849	0.00387550653846534	0.0217261788897432	-0.00229849739154669	-0.00488744003260123	0.0221031443967538	0.000839444605182283	0.00902937120902824	123.367913568418	6.39880929410166e-197	6.73520760164136e-197
"GO_HYDROLASE_ACTIVITY_ACTING_ON_ETHER_BONDS"	0.0129915715759789	0.0197759393353807	0.00218715834968127	0.0190948447991862	-0.00190190766247618	0.0100164451264054	0.0122941117849204	0.00646805804053085	0.0114014271717424	122.622157024106	9.26652262094789e-196	9.75267903867069e-196
"GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING"	-0.00219804415107801	0.00183919630235587	-0.0050884901370553	-0.00124953836721047	-0.00762789327689298	-0.00803605893272103	-0.00389000863167754	-0.00983158914437744	-0.00302281852560417	122.615292465943	9.49740445024007e-196	9.99464564188503e-196
"GO_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE"	0.00822426029265436	0.004539483138873	0.0113116884360205	0.00360006556957312	0.0183099584096266	0.0218744774344837	0.0157350504262566	0.0103081667811155	0.00981578939999639	122.446499409133	1.73953707251022e-195	1.83042309871975e-195
"GO_CENTROSOME_SEPARATION"	-0.0154304750771194	-0.0248021810841547	-0.0149380459000368	-0.0151813710317338	-0.00899501628576683	-0.0080980678979712	-0.0175532838271697	-0.0110142330333945	-0.0160429662352581	122.305888681675	2.88008294603299e-195	3.0302476985668e-195
"GO_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVATOR_ACTIVITY"	-0.0130221159241589	-0.0148914869334664	0.00074425500693267	-0.01806691546894	-0.017022245133089	0.019376796810915	-0.0128705934042208	-0.00143091691408502	-0.00933601960937928	122.064143151814	6.85371910262533e-195	7.21032392174393e-195
"GO_PYROPTOSIS"	0.00935178602425454	0.00876468913570853	0.0101409715055372	0.0120766054133399	0.011072396711803	0.0114333161788807	0.0133984099186238	0.0172310663651621	0.0104145040330814	122.033963903881	7.63722540791691e-195	8.03377063010465e-195
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS"	-0.014819999826687	-0.00715058228815462	-0.0132196918794043	-0.00723420616621269	-0.0112624243307353	-0.0234804759471748	-0.00774839301041048	-0.0225198782968572	-0.0125807237097454	120.874664083816	4.89270132228401e-193	5.14621437527375e-193
"GO_UBIQUITIN_RECYCLING"	0.00807832877527627	0.00347924362095504	0.0193258297875849	0.00320820072659206	0.025539361200971	0.0118735958918611	0.021968145609953	0.0189899106134378	0.0113947967029413	120.426168932132	2.44844342865904e-192	2.57504365939665e-192
"GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION"	0.00974590209105983	0.0132975385648632	0.0116815169215179	0.0124442636019044	0.016315338446862	0.000478248465422312	0.0162220375332231	0.0123696310073964	0.0113555640055028	120.058708809702	9.1632278177578e-192	9.63603492686607e-192
"GO_SPHINGOSINE_METABOLIC_PROCESS"	-0.0100558032641066	-0.010147580175628	-0.00830993347044723	-0.0104132962427358	-0.00602005913157509	-0.00447157731146877	-0.0124231464894697	-0.00728142836912327	-0.0091220102470154	119.573117563499	5.24455223112458e-191	5.51459546522462e-191
"GO_UNIPLEX_COMPLEX"	-0.0213748270782174	-0.0315163210666168	-0.0453980916514228	-0.0375086010510037	-0.0461305988358229	-0.0565538703786762	-0.031358066882758	-0.0239335225487617	-0.0338097850752419	118.982481571047	4.38167435580553e-190	4.60681433914771e-190
"GO_STEREOCILIA_COUPLING_LINK"	0.00925139630330845	0.0101460970304317	0.0092669118338925	0.00933332117406395	0.0080045908644479	0.0119244005804249	0.00748244073656331	0.00532418297402645	0.00927170994809367	118.280227313626	5.47431743396319e-189	5.75500839158214e-189
"GO_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS"	0.0155588264754214	0.0179055835872045	0.00988365633717183	0.0207936814801598	0.0118863619393985	0.00863560526091326	0.0120954293059188	0.00856547841528827	0.0143708539267068	118.163086038752	8.34300100316487e-189	8.76988012569401e-189
"GO_DENDRITIC_SPINE_HEAD"	0.0202171423390047	0.0117958513212409	0.0290443916962424	0.0175991313594161	0.0296834605332258	0.0167664651134522	0.0292570698418374	0.0162377093964874	0.0206337085063073	117.935829739423	1.88962978089293e-188	1.98611077545876e-188
"GO_RESPONSE_TO_HYDROXYUREA"	0.0135264930174591	0.00514962679785708	0.0152261907407223	0.012187079169715	0.0193959566678143	0.016772360712841	0.0187798145121672	0.0241172970438754	0.0134377980306022	117.391150367115	1.341541819132e-187	1.40989361597735e-187
"GO_ACTIN_FILAMENT_BASED_TRANSPORT"	-0.011287661034656	-0.0482441741593366	0.0153463815445424	-0.0420284480827775	0.0259604105809386	0.0126710963338431	-0.0197247178138853	0.0308318637621879	-0.0111229045880822	117.134981228588	3.37339169573696e-187	3.54490246909253e-187
"GO_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I"	-0.0217074880452715	-0.0347303928777208	-0.0209387632385394	-0.0223806987790015	-0.0166435108146716	-0.0209129106280185	-0.0285180563477064	-0.00631432422803694	-0.0234544919921133	116.788182702061	1.17579185922395e-186	1.23544485074666e-186
"GO_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN"	0.0015964260703306	0.00296205320595614	0.00754196068200636	0.00408822945046474	0.000625220924411385	0.00278811310614978	0.00973823671305852	-0.00399815261749139	0.00325409886439007	116.51435079803	3.15210829912994e-186	3.31168823253219e-186
"GO_RIBONUCLEASE_MRP_COMPLEX"	-0.0264017826565807	-0.02909287264899	-0.023611005863133	-0.0255217223067774	-0.00825463534856455	-0.0062859415603407	-0.0254148191781008	-0.0159273389421299	-0.0230421260829516	116.426026800518	4.3326921636972e-186	4.55157341891221e-186
"GO_ADENOSINE_METABOLIC_PROCESS"	-0.0147200737754244	-0.0159670375314107	-0.00177122337284547	-0.0171278486380708	-0.00209832882262571	-0.0202324996210884	-0.0146013888097098	-0.00768649690928642	-0.0121442703669787	116.136740253002	1.22835781583749e-185	1.29028016569131e-185
"GO_ATP_BIOSYNTHETIC_PROCESS"	0.0180465868614987	0.00193435444500244	0.0283117219001631	0.00259810359306304	0.014999777699314	0.024281934686778	0.0102482051701334	0.0198864049237046	0.0149546343072848	116.125068385565	1.28111085848763e-185	1.34555437770115e-185
"GO_XENOBIOTIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.00877927687488998	-0.00954166000182688	-0.00403303171963835	-0.0119860604342515	-0.0049526494189082	-0.00696090247035543	-0.00750504930178037	-0.00963678775713435	-0.00798680389064062	115.773533134413	4.54646732596578e-185	4.77467739806568e-185
"GO_NEPHRIC_DUCT_DEVELOPMENT"	-0.00256413832472278	-0.0114226985857147	-0.00403462200809468	-0.0123792208436015	-0.00842661021573578	-0.00355832595545198	-0.00490174098823565	-0.00767786951861676	-0.00631787112614781	115.59449801808	8.66735266736001e-185	9.1014764589716e-185
"GO_RESPONSE_TO_ISOLATION_STRESS"	0.00257208355929979	-0.0630093225060274	0.0254910374210377	-0.048325372221973	0.0219492459116698	0.0523557278953821	-0.0288076034472011	0.0596340014312809	-0.00566795865250172	115.398721977899	1.75526839762008e-184	1.84299578982461e-184
"GO_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE"	0.0126097289369971	0.0101423834457224	0.0152543654231572	0.0107839031384645	0.00943222303121948	0.0125719378064403	0.0132819261855286	0.0241891505865027	0.0125869094556678	114.576863778913	3.39880088553352e-183	3.56830496253396e-183
"GO_POSITIVE_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY"	0.0830833754951386	0.054002243086602	0.0817374501896051	0.109903524706688	0.0438502539939299	0.0565686127173202	0.146449391988047	0.146496975050328	0.0802879196865779	114.53653349696	3.93098146035137e-183	4.1266028443315e-183
"GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY"	-0.0935535591571144	-0.147901124687238	-0.0738048320381544	-0.129004325385291	-0.0633653743690069	-0.0496271007558239	-0.107939739815202	-0.0363149630254057	-0.0972783498350168	114.097740158615	1.91412847317186e-182	2.00917701949536e-182
"GO_VESICLE_TRANSPORT_ALONG_ACTIN_FILAMENT"	-0.00263687873415266	-0.0192118574198169	0.0253109182548694	-0.0207671143899835	0.037315726797088	0.0509108849237598	-0.0161437717821246	0.040075000973838	0.00487953948976748	113.769636915223	6.25413769857535e-182	6.56402162434596e-182
"GO_DNA_METHYLATION_OR_DEMETHYLATION"	-0.00505400511993933	-0.0121671927070071	0.00245606828904685	-0.00499725898158268	0.00844928525279251	0.00468809163946842	-0.00226876845328739	0.00137749165233778	-0.00303068080537438	113.569425050465	1.28824133188367e-181	1.3519332307418e-181
"GO_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS"	0.00723235147552415	-0.00015401863052203	0.0106743049777268	-0.00101827677549645	0.00848174501225695	0.00986290524078496	0.00894708735728412	0.0127927432189754	0.00616039038291211	113.477692417211	1.79391882245229e-181	1.88241881769327e-181
"GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DEVELOPMENT"	0.00825932414092086	0.0102309352363533	0.00818328252415554	0.0060518562972628	0.00882867012521863	0.00484048166130861	0.00977518869599356	0.00455256348857312	0.00817424127330867	113.380673887538	2.54627658222067e-181	2.67161888141726e-181
"GO_SODIUM_ION_HOMEOSTASIS"	0.00468515810036914	0.00340689654396538	0.00679843452360971	0.00142626410153308	0.00712461999912563	0.00945718351656452	0.00338940863450645	0.00421615371882403	0.004916638376597	113.342758298194	2.91978935165895e-181	3.06320394348059e-181
"GO_ESCRT_COMPLEX_DISASSEMBLY"	0.00716969930000125	-0.0203703659585134	0.0337059097078418	-0.000912084327307602	0.0363253560711248	0.0557959221309157	0.0340838191056283	0.0470181750349335	0.0139952886757981	112.837264460368	1.81155302282979e-180	1.90033825249375e-180
"GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS"	0.00859872246432473	0.00757393143084196	0.0116649483491096	0.00407314124623855	0.0050190117335414	0.008862763454365	0.00554369908324831	0.0013943167458982	0.0077519029856972	112.149036830482	2.17665735134637e-179	2.2831024565947e-179
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_FUSION"	-0.020170735612494	-0.0201716862661606	-0.0177138496742375	-0.0244872581807535	0.0214607224373884	-0.0129964641091261	-0.0205316513484238	-0.0294988450097039	-0.0165474043127549	111.921464065304	4.95386588920002e-179	5.19559220014407e-179
"GO_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS"	0.0333838568767883	0.0204722871242754	0.0279937660032566	0.0278783824495946	0.0254819874631809	0.0144822009811354	0.0703513941348781	0.0340977073841898	0.0294662471312721	111.677885801433	1.19477166119748e-178	1.2529426881623e-178
"GO_PRESYNAPTIC_DENSE_CORE_VESICLE_EXOCYTOSIS"	-0.0018005369124456	0.0016686980470872	-0.00555608465505789	-0.000418262557876713	-0.00878500610685191	-0.00868715595545477	-0.00338482085469196	-0.0110182751833281	-0.00309083138998291	110.674890372179	4.49162737030693e-177	4.70983290208161e-177
"GO_REGULATION_OF_PROTEIN_HETERODIMERIZATION_ACTIVITY"	0.020242210405577	0.00464543898803167	0.0288653485434795	0.0244602393932553	0.0316665199094004	0.044766739427347	0.020092125769853	0.0363058743347219	0.0222360308754501	110.202339816076	2.48263798051673e-176	2.6029790099064e-176
"GO_G_PROTEIN_COUPLED_ADENOSINE_RECEPTOR_ACTIVITY"	0.00930964876637792	0.012619202943539	0.0117633490315169	0.00977844122735424	0.0124846503988786	0.0134226794561762	0.00815488688717222	0.00363508972606213	0.0106628354206433	110.092343240108	3.69646446260031e-176	3.87524622572639e-176
"GO_REGULATION_OF_NODAL_SIGNALING_PATHWAY_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY"	-0.0305819285545946	-0.0314068891612721	-0.0304109942678814	-0.0239333849551946	-0.0355449525346697	-0.0359018329927404	-0.0271818437627701	-0.0231342050367883	-0.0304133791671748	109.913437357687	7.06300421528455e-176	7.40385206214921e-176
"GO_GPI_ANCHOR_BINDING"	-0.0198493699788391	-0.0252719005628669	-0.0175832533401316	-0.0260600629098711	-0.0139340242927019	-0.00682725574966405	-0.0218494713481561	-0.0118089621372073	-0.0195325981686832	109.818651996717	9.95377039233273e-176	1.04330524417535e-175
"GO_GOLGI_TRANSPORT_COMPLEX"	0.012782604987721	0.0117311033079328	0.00894496091452784	0.0142656164763376	0.018142877018949	0.0136337876368499	0.010726711262261	0.0257139279925431	0.0129985753807138	109.573266828271	2.41975073620165e-175	2.53600387032156e-175
"GO_GAMMA_TUBULIN_COMPLEX"	0.010928287247431	0.00498246472339801	0.0103879832141088	0.00978721822959716	0.0149775336409112	0.010686869675738	0.0145243790396708	0.0235428339093923	0.0105706158543281	109.085735471232	1.41401583680387e-174	1.48179822045892e-174
"GO_POSITIVE_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION"	0.0230636152798132	0.0126572392907829	0.0312401397854485	0.0210677341900714	0.0412778666758142	0.0571102730255663	0.0251704426498904	0.0508964677982274	0.0271911017450178	109.025979744788	1.75567582472728e-174	1.83964762011315e-174
"GO_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT"	0.007096841949139	-0.0099597331439872	0.0372258813047439	-0.00608897361292448	0.0519194945835019	0.0505247928641569	0.0192863697160777	0.0145306182930894	0.0150373079670561	109.008055603371	1.8734327611966e-174	1.96283569685636e-174
"GO_GOLGI_VESICLE_FUSION_TO_TARGET_MEMBRANE"	-0.0291434421934834	-0.0544528484025364	-0.00562389305521216	-0.0443141507540846	0.0152765975982444	0.0161592129353908	-0.0272875605133796	6.35891183473938e-06	-0.0236627208658454	108.547175362658	9.94739439733356e-174	1.04210313412983e-173
"GO_POSITIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE"	-0.00829007920184427	-0.0238262725259252	-0.00140175161295677	-0.0165296029409944	-0.00240710021985942	-0.00210192689965846	-0.015223742799256	9.68989262729261e-05	-0.0100897324320143	107.620233460582	2.86258709455279e-172	2.99857976496054e-172
"GO_REGULATION_OF_STEM_CELL_DIVISION"	0.0195962141720737	0.00830860396066894	0.0223826001052768	0.0187842754929959	0.0286511613990628	0.0343654386220538	0.0170760766104857	0.0443497823751095	0.0203594164968213	107.580183373869	3.30995535193964e-172	3.46684615127912e-172
"GO_BRAIN_MORPHOGENESIS"	0.00678303369349988	0.00454291178238335	0.00878791939700578	0.00399235651808911	0.00884615005420192	0.00949859316148393	0.00952526769512728	0.00922201672776123	0.00700037079731683	107.048466303716	2.27640631723642e-171	2.38406316221167e-171
"GO_ADRENERGIC_RECEPTOR_BINDING"	-0.0116196457839885	-0.0258840073743917	-0.00234541181891226	-0.0179180900181182	-0.00520573602716091	-0.0145389449228746	-0.0119317639399876	0.00175301277191337	-0.0126530402542977	106.531350894074	1.48593226078501e-170	1.55604636234304e-170
"GO_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE"	0.00604732599730828	-0.00730511101564765	0.014575266373238	-0.0051069385708153	0.0158863778924492	0.0139972156433415	0.006112108542223	0.0188466850062498	0.00564039779609809	106.268262720368	3.8603990537569e-170	4.04213926097501e-170
"GO_ESTRADIOL_17_BETA_DEHYDROGENASE_ACTIVITY"	-0.00860118498192182	-0.00873281405637256	-0.0103295075346297	-0.00918384712888492	-0.0132156679010124	-0.019181426072284	-0.0105954385897375	-0.0162189725720293	-0.0104599987534545	106.079574090642	7.65702384356378e-170	8.01668143097636e-170
"GO_PENILE_ERECTION"	0.00845139915027443	0.00970618249030941	0.0114062505855033	0.00665900779760256	0.00755077952379837	0.00443536141613992	0.00697157528151834	0.0102579411277212	0.00864377506254259	106.051907738028	8.4659106286956e-170	8.86265544276933e-170
"GO_AP_1_ADAPTOR_COMPLEX"	-0.028710274513085	-0.0363615907371435	-0.0139031273901692	-0.0251534423479043	-0.00612497694633935	-0.010406894100295	-0.0285078561844564	0.00945883224731718	-0.0228684230942134	105.090816395545	2.77530914036237e-168	2.90507344127762e-168
"GO_N_ACETYLLACTOSAMINIDE_BETA_1_3_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY"	-0.00490413752362342	-0.00322605192725076	-0.00522711448872342	-0.00609408043796683	-0.00545723438063836	-0.00715792169154309	-0.00441500863809734	-0.00898609505564286	-0.0050725481697809	104.606146161745	1.61452966199723e-167	1.68984685134462e-167
"GO_PH_ELEVATION"	-0.033625023311792	-0.0417506260838226	-0.0263886897673964	-0.0158005771466807	-0.0373934819337392	-0.0278483374719823	-0.0284728682824706	-0.0507221553220355	-0.0326715897857802	104.296411144818	4.97627563848985e-167	5.20788421208978e-167
"GO_STEROL_IMPORT"	-0.0151420650819504	-0.0125056249716088	-0.0118979370359101	-0.0142389574640908	-0.00925440415601758	-0.00647774012569207	-0.00641512005856748	-0.00918581889410553	-0.012264836297292	104.260417313089	5.67180405845376e-167	5.93517718339372e-167
