""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"DCTN2"	0.00115187522304837	0.258859669689293	0.452	0.403	1	"3"	"DCTN2"
"MARCO"	0.00133125197755393	0.264765505201339	0.107	0.072	1	"3"	"MARCO"
"TMEM138"	0.00160584696591867	0.319004541798337	0.229	0.182	1	"3"	"TMEM138"
"TIMM10"	0.00169903827432081	0.276989453172434	0.449	0.404	1	"3"	"TIMM10"
"CBX1"	0.00181483003645704	0.254427284538523	0.198	0.153	1	"3"	"CBX1"
"CRYL1"	0.00186123939983926	0.523347179292199	0.411	0.367	1	"3"	"CRYL1"
"LINC01480"	0.00206947371233593	0.35109290746613	0.157	0.117	1	"3"	"LINC01480"
"NQO2"	0.0021653443815483	0.272029940536516	0.461	0.418	1	"3"	"NQO2"
"ATG9A"	0.00217415961353261	0.250719627870908	0.106	0.072	1	"3"	"ATG9A"
"ANKRD22"	0.00218200052369256	0.338292659150818	0.206	0.163	1	"3"	"ANKRD22"
"ECHDC3"	0.00239876378743976	0.343419542755704	0.163	0.123	1	"3"	"ECHDC3"
"TM7SF3"	0.00253229049949332	0.474631328222717	0.212	0.17	1	"3"	"TM7SF3"
"KARS"	0.00258794408590697	0.343209398109333	0.333	0.284	1	"3"	"KARS"
"PCTP"	0.00268430548924783	0.26828666718803	0.192	0.147	1	"3"	"PCTP"
"DHRS12"	0.0031953769392338	0.265504648398341	0.127	0.092	1	"3"	"DHRS12"
"ALDH9A1"	0.00349033042088916	0.26876803121927	0.318	0.27	1	"3"	"ALDH9A1"
"B3GAT3"	0.00349271501173253	0.254118856045838	0.339	0.287	1	"3"	"B3GAT3"
"MRPL23"	0.00394302712350995	0.257235751116065	0.201	0.159	1	"3"	"MRPL23"
"IGSF8"	0.0039573116855087	0.276130829356271	0.138	0.103	1	"3"	"IGSF8"
"CHID1"	0.00422336102360988	0.265444877339706	0.281	0.235	1	"3"	"CHID1"
"ACY1"	0.00430252547794998	0.336729520445749	0.151	0.113	1	"3"	"ACY1"
"PMP22"	0.00439168594702387	0.334244602030413	0.219	0.181	1	"3"	"PMP22"
"SRFBP1"	0.00441081817449091	0.256010943994543	0.255	0.21	1	"3"	"SRFBP1"
"MT1E"	0.00441797270382034	0.583090318609022	0.108	0.077	1	"3"	"MT1E"
"MRC1"	0.00547485373298049	0.30737129626739	0.211	0.168	1	"3"	"MRC1"
"CAMK1"	0.00555794876908513	0.256226867141545	0.339	0.3	1	"3"	"CAMK1"
"LSM3"	0.00562790526287263	0.265372718054265	0.577	0.549	1	"3"	"LSM3"
"IL32"	0.00564683414045945	0.371936220539008	0.113	0.082	1	"3"	"IL32"
"PGRMC1"	0.00593554130128753	0.330374466276508	0.277	0.234	1	"3"	"PGRMC1"
"SEPHS2"	0.00613975836379109	0.308655345832273	0.229	0.188	1	"3"	"SEPHS2"
"LAP3"	0.0066510955877248	0.271512370403974	0.635	0.628	1	"3"	"LAP3"
"SLC35B1"	0.00771451507900416	0.288349705654491	0.293	0.254	1	"3"	"SLC35B1"
"RPAP3"	0.00893688694688779	0.334451634229665	0.208	0.17	1	"3"	"RPAP3"
"MRPL21"	0.00953990850480407	0.308668780667044	0.364	0.327	1	"3"	"MRPL21"
"ASCL2"	0.00954368445642633	0.283012532714899	0.182	0.148	1	"3"	"ASCL2"
"FCER1A"	3.93947993464131e-248	1.92418602568765	0.931	0.268	1.54210942041534e-243	"7"	"FCER1A"
"CD1C"	1.47894140876421e-193	1.87061227725492	0.731	0.16	5.78931614460751e-189	"7"	"CD1C"
"CD1E"	1.22145440726752e-187	2.07615978013576	0.657	0.13	4.78138327724872e-183	"7"	"CD1E"
"PPA1"	4.5210718832715e-131	1.04929386602361	0.941	0.579	1.76977358870663e-126	"7"	"PPA1"
"PKIB"	1.68160530699155e-124	1.27829019909139	0.734	0.247	6.58264397421844e-120	"7"	"PKIB"
"RPS23"	1.17763608615522e-122	0.446185226830616	1	0.975	4.60985645925461e-118	"7"	"RPS23"
"SPIB"	5.04005615789883e-120	1.52192911160572	0.374	0.046	1.9729299830095e-115	"7"	"SPIB"
"CST7"	5.35519763925382e-116	1.76749964213008	0.554	0.142	2.09629211588591e-111	"7"	"CST7"
"RPS3A"	1.65072902902077e-113	0.453832047752585	1	0.97	6.46177878410179e-109	"7"	"RPS3A"
"RPS18"	3.52539272995679e-110	0.43334060707011	1	0.973	1.38001498414159e-105	"7"	"RPS18"
"RPS27"	3.6510832204473e-109	0.46829247079356	1	0.982	1.4292165266441e-104	"7"	"RPS27"
"RPS5"	1.05702922442092e-108	0.480582439302596	1	0.917	4.1377408989957e-104	"7"	"RPS5"
"RPS6"	1.42022475178577e-104	0.420963793703989	1	0.971	5.55946979086539e-100	"7"	"RPS6"
"RPS19"	7.06840360847615e-103	0.406250520481089	0.995	0.974	2.76692659253799e-98	"7"	"RPS19"
"CLEC10A"	1.97842076593948e-99	1.12913630436092	0.796	0.361	7.7445280882701e-95	"7"	"CLEC10A"
"CD207"	6.1104219817858e-98	2.01349432880773	0.231	0.014	2.39192468477005e-93	"7"	"CD207"
"AFF3"	4.68864001002009e-97	1.12625001156452	0.382	0.066	1.83536813192236e-92	"7"	"AFF3"
"RPL23A"	1.55202342801813e-96	0.447988929478971	1	0.936	6.07539570897698e-92	"7"	"RPL23A"
"HLA-DPB1"	1.89947135044846e-96	0.513121796597572	1	0.956	7.4354806013305e-92	"7"	"HLA-DPB1"
"RPS21"	2.36297009737601e-96	0.385082673199387	0.997	0.965	9.24984644617839e-92	"7"	"RPS21"
"EEF1B2"	9.12083369059878e-95	0.472281147162716	0.992	0.911	3.57035034818489e-90	"7"	"EEF1B2"
"AREG"	1.42260185962155e-94	1.49045215010277	0.774	0.388	5.56877497948854e-90	"7"	"AREG"
"SLC38A1"	2.80222805862632e-94	1.1245282472298	0.396	0.075	1.09693217354927e-89	"7"	"SLC38A1"
"NDRG2"	2.98573582827643e-93	0.933997457706487	0.655	0.226	1.16876628997881e-88	"7"	"NDRG2"
"RPL37"	2.13843060463889e-92	0.385540959280323	0.998	0.97	8.37088660185894e-88	"7"	"RPL37"
"RPS15A"	9.69032999865156e-92	0.382380737177566	1	0.965	3.79327967797215e-87	"7"	"RPS15A"
"RPL26"	7.61950600986547e-91	0.403296582089957	0.998	0.965	2.98265562756184e-86	"7"	"RPL26"
"PLAC8"	7.99965059263466e-90	1.23278680971409	0.635	0.231	3.13146322448684e-85	"7"	"PLAC8"
"RPS14"	3.28341010737326e-89	0.378346321938416	1	0.968	1.28529088653126e-84	"7"	"RPS14"
"RPS3"	7.87230768476471e-89	0.372913891495457	0.997	0.958	3.08161484320115e-84	"7"	"RPS3"
"RPL5"	4.87613049510299e-88	0.441161792271496	0.997	0.931	1.90876128230806e-83	"7"	"RPL5"
"RPL10A"	1.06031035822774e-87	0.439036686370616	0.993	0.924	4.15058489728248e-83	"7"	"RPL10A"
"RPL4"	5.24413036857023e-87	0.428450593440699	0.993	0.932	2.05281483277681e-82	"7"	"RPL4"
"CYTIP"	5.67109292697462e-87	0.91531197940081	0.855	0.469	2.21994932626422e-82	"7"	"CYTIP"
"RPL15"	3.56807402165784e-85	0.358908764130969	0.997	0.965	1.39672257577796e-80	"7"	"RPL15"
"IL1R2"	8.42700360255653e-85	1.57024295402299	0.441	0.112	3.29875056022075e-80	"7"	"IL1R2"
"EEF1A1"	3.09464161988966e-83	0.368277915733043	1	0.995	1.21139746210581e-78	"7"	"EEF1A1"
"RPL35A"	1.02629890894739e-82	0.387307058584675	0.997	0.951	4.01744707907454e-78	"7"	"RPL35A"
"RPS10"	7.52484561147694e-82	0.414019094313357	0.997	0.943	2.94560081461265e-77	"7"	"RPS10"
"EEF1G"	1.25523390448047e-81	0.582015451608441	0.928	0.804	4.91361311908879e-77	"7"	"EEF1G"
"RPS29"	3.88187897671806e-81	0.531605215459375	0.997	0.93	1.51956152543628e-76	"7"	"RPS29"
"RPL32"	1.16712894042408e-80	0.335054943100787	0.998	0.969	4.56872623729007e-76	"7"	"RPL32"
"AKR1C3"	2.69934419975514e-80	1.4456738144705	0.338	0.065	1.05665828699415e-75	"7"	"AKR1C3"
"RPS7"	4.7720226751365e-79	0.368937265617735	1	0.958	1.86800827618218e-74	"7"	"RPS7"
"RPL27"	2.87708152100118e-78	0.396040606579678	0.998	0.925	1.12623356139591e-73	"7"	"RPL27"
"RPL36"	7.35975735926331e-78	0.333478943271044	0.997	0.96	2.88097701828362e-73	"7"	"RPL36"
"RPL10"	7.95209946342221e-78	0.3178368629823	1	0.988	3.11284933495662e-73	"7"	"RPL10"
"P2RY14"	1.35123912515163e-76	1.114304518225	0.293	0.047	5.28942555540604e-72	"7"	"P2RY14"
"RPL19"	3.71617128989502e-76	0.319099205804056	0.997	0.974	1.4546952514294e-71	"7"	"RPL19"
"RPL30"	3.79565583906675e-76	0.348775877632024	0.998	0.966	1.48580947820268e-71	"7"	"RPL30"
"RPL3"	5.96899985978088e-76	0.356620358953739	0.997	0.964	2.33656499511123e-71	"7"	"RPL3"
"FLT3"	8.75197940221402e-76	0.9815031844226	0.448	0.123	3.42596233699668e-71	"7"	"FLT3"
"RPL18A"	1.28870481092936e-75	0.365721370743869	0.998	0.967	5.04463498238299e-71	"7"	"RPL18A"
"RPS12"	3.34024581406282e-74	0.3386335674475	0.998	0.973	1.30753922391489e-69	"7"	"RPS12"
"RPS24"	6.44387448855092e-74	0.332168899433976	0.998	0.968	2.52245466854326e-69	"7"	"RPS24"
"RPL11"	2.85144829701317e-73	0.316417726293448	0.998	0.975	1.11619943586581e-68	"7"	"RPL11"
"TUBA1A"	3.29018212226192e-73	0.858309423135323	0.887	0.605	1.28794179175943e-68	"7"	"TUBA1A"
"IRF4"	3.81611569532871e-73	1.15998271249823	0.306	0.056	1.49381848893642e-68	"7"	"IRF4"
"RPL34"	8.35721518576018e-73	0.347249973323327	1	0.975	3.27143188446582e-68	"7"	"RPL34"
"PPP1R14A"	4.7917978879421e-70	1.03444520231804	0.254	0.037	1.87574928323493e-65	"7"	"PPP1R14A"
"RPL14"	1.1738349474222e-69	0.329410425071762	0.997	0.957	4.59497690168422e-65	"7"	"RPL14"
"RPS25"	1.75926411227441e-69	0.317565266192636	0.993	0.96	6.88663936749819e-65	"7"	"RPS25"
"RPL7A"	2.83510941599384e-69	0.333708649723709	0.995	0.96	1.10980358089079e-64	"7"	"RPL7A"
"FCGR2B"	3.4026348603215e-68	0.753248575586883	0.891	0.561	1.33196141607285e-63	"7"	"FCGR2B"
"RPS16"	1.11617789227067e-67	0.321535228359461	0.998	0.969	4.36927835929355e-63	"7"	"RPS16"
"HLA-DQA1"	2.73125615160626e-67	0.459460909629837	1	0.891	1.06915022054627e-62	"7"	"HLA-DQA1"
"CNN2"	3.45643533149204e-67	0.658293671674214	0.847	0.523	1.35302161051256e-62	"7"	"CNN2"
"RPL13"	1.73344604726058e-66	0.29093183776017	0.998	0.981	6.78557455200155e-62	"7"	"RPL13"
"RPS4X"	1.80501256599763e-66	0.354026375835363	0.998	0.955	7.06572168959772e-62	"7"	"RPS4X"
"SARAF"	9.69177161807351e-66	0.467817701640361	0.987	0.891	3.79384399989488e-61	"7"	"SARAF"
"RPSA"	4.0682480916745e-65	0.390569383467235	0.993	0.926	1.59251571548598e-60	"7"	"RPSA"
"DUSP4"	5.56819602422172e-65	1.01863247519197	0.391	0.107	2.17967033368159e-60	"7"	"DUSP4"
"IL2RG"	5.60785663107985e-64	0.718795977743745	0.699	0.319	2.19519547823621e-59	"7"	"IL2RG"
"RAB33A"	7.22627399890939e-64	0.973828335936817	0.217	0.03	2.82872495687308e-59	"7"	"RAB33A"
"ICAM3"	1.37054547137185e-63	0.656781406325361	0.658	0.264	5.36500024768511e-59	"7"	"ICAM3"
"IL18R1"	1.82274814157235e-63	0.738153888734903	0.266	0.047	7.13514760018495e-59	"7"	"IL18R1"
"VIM"	2.13254378713048e-63	0.511363424987269	0.992	0.926	8.34784265472225e-59	"7"	"VIM"
"MYL12A"	2.21034829203748e-63	0.495760967586123	0.981	0.853	8.6524083891807e-59	"7"	"MYL12A"
"RPS15"	4.68145043105975e-63	0.283143040478133	0.998	0.968	1.83255377123834e-58	"7"	"RPS15"
"P2RY10"	9.91209414769586e-62	0.597546375974692	0.172	0.015	3.88008925411554e-57	"7"	"P2RY10"
"RPL37A"	3.10131631516216e-61	0.321842228002249	1	0.952	1.21401027157023e-56	"7"	"RPL37A"
"RPS8"	1.12609310535968e-60	0.31521644061461	0.998	0.97	4.40809146093047e-56	"7"	"RPS8"
"RPS9"	1.61833770219633e-60	0.297039424164804	0.998	0.967	6.33498293524751e-56	"7"	"RPS9"
"RPL29"	3.17925686752995e-59	0.293030091570814	0.995	0.962	1.2445201007946e-54	"7"	"RPL29"
"RPL6"	7.97425891168148e-59	0.32109865895308	0.998	0.953	3.12152365097772e-54	"7"	"RPL6"
"RPL22"	8.5872882732817e-59	0.310786229106434	0.997	0.943	3.36149399457612e-54	"7"	"RPL22"
"AC090498.1"	1.12758071003897e-58	0.335884198937595	0.988	0.95	4.41391468944753e-54	"7"	"AC090498.1"
"RPL18"	1.86299115323196e-58	0.294467256830021	0.997	0.96	7.29267886932651e-54	"7"	"RPL18"
"HMGN1"	2.98246550596995e-58	0.486114529408555	0.953	0.727	1.16748612231194e-53	"7"	"HMGN1"
"RPL17"	3.27967279080422e-58	0.367022881486089	0.987	0.916	1.28382791396031e-53	"7"	"RPL17"
"RPL24"	3.79179014319003e-58	0.308086202108572	0.995	0.948	1.48429625155174e-53	"7"	"RPL24"
"BTF3"	5.12083800463568e-58	0.343210407588426	0.992	0.901	2.00455203691464e-53	"7"	"BTF3"
"ADAM8"	6.2312987004377e-57	0.777609850946933	0.513	0.192	2.43924187628634e-52	"7"	"ADAM8"
"LSP1"	9.55082173114406e-57	0.468569195891937	0.985	0.783	3.73866916665634e-52	"7"	"LSP1"
"EIF3L"	4.1274194837465e-56	0.473659535459906	0.97	0.761	1.61567835691257e-51	"7"	"EIF3L"
"SPINT2"	4.67108472212639e-56	0.612686976763594	0.877	0.595	1.82849611447638e-51	"7"	"SPINT2"
"TPT1"	2.20282276390123e-55	0.310967361619319	1	0.99	8.62294970929137e-51	"7"	"TPT1"
"RPL35"	6.02387647710019e-55	0.282943571415202	0.995	0.956	2.35804644696087e-50	"7"	"RPL35"
"STK17B"	3.27053578422074e-54	0.543292189512435	0.929	0.679	1.28025123273321e-49	"7"	"STK17B"
"TCTN3"	8.18402231365411e-54	0.951728739526424	0.418	0.144	3.2036355346799e-49	"7"	"TCTN3"
"HINT1"	2.23465128489587e-53	0.405726305860542	0.976	0.823	8.74754245472488e-49	"7"	"HINT1"
"ADAM19"	1.91767469077697e-52	0.732973230796796	0.168	0.02	7.50673757704644e-48	"7"	"ADAM19"
"RPL39"	1.96743354874302e-52	0.25953101057384	0.998	0.972	7.70151862655454e-48	"7"	"RPL39"
"GPR183"	3.10393203814436e-52	0.587843035132376	0.924	0.666	1.21503419633161e-47	"7"	"GPR183"
"COMMD6"	6.33522029931596e-52	0.415817541828752	0.988	0.835	2.47992198616723e-47	"7"	"COMMD6"
"TMEM156"	7.33052417458803e-52	0.751913460923285	0.278	0.065	2.86953368814248e-47	"7"	"TMEM156"
"C12orf75"	5.0094040392791e-51	0.894699998267647	0.333	0.096	1.9609312111758e-46	"7"	"C12orf75"
"C1orf162"	5.26031891953045e-51	0.433451913579986	0.983	0.881	2.0591518410502e-46	"7"	"C1orf162"
"RPS27A"	6.69361377455783e-51	0.275697793986649	0.995	0.97	2.62021511205066e-46	"7"	"RPS27A"
"RPL8"	6.71571924203219e-51	0.282939447691402	0.997	0.961	2.6288682972935e-46	"7"	"RPL8"
"RPS13"	7.97876268918696e-51	0.291009720297552	0.997	0.964	3.12328665468223e-46	"7"	"RPS13"
"HLA-DQB1"	1.519812698618e-50	0.406351044964651	0.997	0.894	5.94930680874017e-46	"7"	"HLA-DQB1"
"CRIP1"	3.65824781728911e-50	0.551163638934603	0.751	0.396	1.43202110807782e-45	"7"	"CRIP1"
"SERPINF2"	1.26217272633709e-49	0.715867130115687	0.38	0.126	4.94077513724653e-45	"7"	"SERPINF2"
"CD55"	1.47320132240272e-48	0.490998325143933	0.808	0.491	5.76684657654546e-44	"7"	"CD55"
"MAP4K1"	1.56987924216446e-48	0.648349696562876	0.453	0.166	6.14529229345279e-44	"7"	"MAP4K1"
"TMEM14C"	1.94645293776425e-48	0.506709508684905	0.909	0.674	7.61939002487817e-44	"7"	"TMEM14C"
"GPAT3"	5.8914497105716e-48	0.717232137091667	0.589	0.284	2.30620798920325e-43	"7"	"GPAT3"
"RPL28"	8.44178520335399e-48	0.253185175138856	0.997	0.98	3.30453681785292e-43	"7"	"RPL28"
"RPL21"	1.09883011511031e-47	0.343734514419351	0.997	0.95	4.30137048559932e-43	"7"	"RPL21"
"CXCR3"	1.36449650130904e-47	0.917902497424966	0.125	0.01	5.34132155437423e-43	"7"	"CXCR3"
"RGCC1"	1.39852808884394e-47	0.626903552796655	0.746	0.425	5.47453820377959e-43	"7"	"RGCC"
"PABPC1"	3.88032780503604e-47	0.305960027818202	0.993	0.963	1.51895431928136e-42	"7"	"PABPC1"
"RPLP0"	1.20974600768906e-46	0.285958797176768	0.993	0.961	4.73555074709883e-42	"7"	"RPLP0"
"SEPT6"	1.57478171998798e-46	0.579922979509107	0.758	0.433	6.16448304289293e-42	"7"	"SEPT6"
"RPS2"	1.90927012834455e-46	0.304676612375749	1	0.964	7.47383791740475e-42	"7"	"RPS2"
"RPL9"	1.99884328171404e-46	0.275559460533632	0.998	0.954	7.82447202626961e-42	"7"	"RPL9"
"RPLP2"	7.14778975006358e-46	0.251762053984415	0.998	0.971	2.79800229766239e-41	"7"	"RPLP2"
"UBA52"	9.86119789161989e-46	0.282391383159124	0.998	0.944	3.86016591467461e-41	"7"	"UBA52"
"C12orf45"	1.16240050533938e-45	0.930805456284881	0.554	0.267	4.550216778151e-41	"7"	"C12orf45"
"GDI2"	1.80114994974098e-45	0.448387531397868	0.949	0.758	7.05060147826105e-41	"7"	"GDI2"
"PARM1"	1.84415231966563e-45	0.678995819599667	0.15	0.019	7.2189342553311e-41	"7"	"PARM1"
"CYP2S1"	5.16265206550179e-45	0.746381330115448	0.461	0.189	2.02092015104068e-40	"7"	"CYP2S1"
"HLA-DPA1"	6.173907431411e-45	0.33245914855939	1	0.966	2.41677606402584e-40	"7"	"HLA-DPA1"
"SUB1"	7.88908573311687e-45	0.412741277545197	0.961	0.827	3.0881826102286e-40	"7"	"SUB1"
"CD1B"	9.50452515404859e-45	0.85254698945346	0.162	0.023	3.72054637155232e-40	"7"	"CD1B"
"GNB2L1"	1.16140166996738e-44	0.321270523797024	0.918	0.883	4.54630683708731e-40	"7"	"GNB2L1"
"RPS11"	1.767763779481e-44	0.317916211449782	0.998	0.937	6.91991131477836e-40	"7"	"RPS11"
"NAP1L1"	8.91783216571938e-44	0.484831298615684	0.943	0.764	3.49088540127085e-39	"7"	"NAP1L1"
"HERPUD1"	1.95759726701978e-43	0.464698720329008	0.981	0.878	7.66301450174892e-39	"7"	"HERPUD1"
"CCNI"	5.80837204178133e-43	0.363212106195771	0.971	0.837	2.2736872357553e-38	"7"	"CCNI"
"CD1A"	6.98254281211617e-43	1.23378304518634	0.133	0.015	2.73331638380287e-38	"7"	"CD1A"
"GABARAPL2"	3.8601823287885e-42	0.503250447232362	0.901	0.656	1.51106837260426e-37	"7"	"GABARAPL2"
"RALA"	4.04529046697554e-42	0.739462240416329	0.645	0.356	1.58352895329757e-37	"7"	"RALA"
"NACA"	2.18493385693203e-41	0.258720267745595	0.997	0.942	8.55292358296045e-37	"7"	"NACA"
"BASP1"	2.75099548377192e-41	0.470751437854755	0.692	0.356	1.07687718212252e-36	"7"	"BASP1"
"C10orf128"	2.86211217146558e-41	0.733461402799361	0.36	0.126	1.1203738095202e-36	"7"	"C10orf128"
"CCL22"	5.01176151073087e-41	0.853135536467869	0.123	0.013	1.9618540433756e-36	"7"	"CCL22"
"STK17A"	6.25657246355996e-41	0.646633979970459	0.52	0.245	2.44913529086055e-36	"7"	"STK17A"
"SUSD3"	6.94220180254618e-41	0.716824516054021	0.345	0.12	2.7175248956067e-36	"7"	"SUSD3"
"SDPR"	8.63071915663325e-41	1.3280868770742	0.162	0.026	3.37849501386409e-36	"7"	"SDPR"
"PPP1R16A"	2.14066397269816e-40	0.700340865201394	0.222	0.053	8.37962912112695e-36	"7"	"PPP1R16A"
"YPEL5"	2.55490747611674e-40	0.524836532625527	0.859	0.63	1.0001185315259e-35	"7"	"YPEL5"
"RNASE6"	3.40742583791581e-40	0.696172634394109	0.909	0.703	1.33383684425214e-35	"7"	"RNASE6"
"RPL31"	4.88363030837558e-40	0.306153522625856	0.997	0.924	1.91169708421362e-35	"7"	"RPL31"
"BCL7A"	9.23877233032909e-40	0.73616595473214	0.2	0.044	3.61651742870732e-35	"7"	"BCL7A"
"SH3BP4"	9.60134949192212e-40	0.723269505907824	0.274	0.081	3.75844825861291e-35	"7"	"SH3BP4"
"EEF1E1"	1.03855677893693e-39	0.674312039652448	0.517	0.244	4.0654305111486e-35	"7"	"EEF1E1"
"NR4A3"	1.17247974628874e-39	0.253629663083306	0.828	0.493	4.58967196684726e-35	"7"	"NR4A3"
"HNRNPA1"	3.55411631584221e-39	0.315549091683101	0.992	0.92	1.39125883183643e-34	"7"	"HNRNPA1"
"GAPT"	4.38720017866319e-39	0.612782756735761	0.678	0.381	1.7173695099377e-34	"7"	"GAPT"
"MAP3K8"	4.70628758879098e-39	0.366752980330755	0.909	0.716	1.84227627663223e-34	"7"	"MAP3K8"
"ALOX5AP"	8.49605255074442e-39	0.6058973447235	0.857	0.569	3.3257797709889e-34	"7"	"ALOX5AP"
"PAK1"	8.69528122653636e-39	0.510442329122138	0.806	0.537	3.40376783612766e-34	"7"	"PAK1"
"TAGLN2"	6.16244667664422e-38	0.43419949078676	0.918	0.732	2.41228975157238e-33	"7"	"TAGLN2"
"HLA-DOB"	1.04105979609375e-37	0.716911045455742	0.246	0.068	4.07522857180899e-33	"7"	"HLA-DOB"
"CLNS1A"	1.25282245995549e-37	0.446175574320711	0.811	0.524	4.90417351949577e-33	"7"	"CLNS1A"
"ITM2C"	2.09315640251377e-37	0.51040105806993	0.414	0.163	8.19366073764014e-33	"7"	"ITM2C"
"RHOF"	4.52569469515986e-36	0.548409412059301	0.433	0.183	1.77158318842033e-31	"7"	"RHOF"
"HLA-DQA2"	5.36625230512604e-36	0.470764458032233	0.828	0.667	2.10061946484159e-31	"7"	"HLA-DQA2"
"TMEM109"	7.02181865125265e-36	0.546791567079701	0.727	0.461	2.74869091103285e-31	"7"	"TMEM109"
"CCR6"	7.08945353327492e-36	0.580921194695068	0.111	0.012	2.77516658560047e-31	"7"	"CCR6"
"ALDH2"	9.54868905998547e-36	0.406164569664194	0.944	0.771	3.73783433253131e-31	"7"	"ALDH2"
"NPM1"	1.60266135141201e-35	0.289905107269044	0.981	0.891	6.2736178601023e-31	"7"	"NPM1"
"CXCR4"	1.64218398036245e-35	0.490887764922359	0.933	0.746	6.42832919112879e-31	"7"	"CXCR4"
"ACAP1"	3.44669428067198e-35	0.262899762434884	0.369	0.137	1.34920847616905e-30	"7"	"ACAP1"
"GPR171"	4.18598249645098e-35	0.696935466670075	0.121	0.016	1.63860284823574e-30	"7"	"GPR171"
"CKLF"	6.19569315940948e-35	0.514197434852527	0.882	0.687	2.42530408725084e-30	"7"	"CKLF"
"EIF3E"	1.13637167219809e-34	0.380105769407736	0.961	0.77	4.44832691081943e-30	"7"	"EIF3E"
"TOB1"	1.25484311990492e-34	0.400919434729901	0.54	0.265	4.91208339286781e-30	"7"	"TOB1"
"GLO1"	2.91103406709991e-34	0.503851807177943	0.633	0.362	1.13952428556626e-29	"7"	"GLO1"
"PTRHD1"	4.43870257498012e-34	0.436058282314472	0.749	0.47	1.73753012297597e-29	"7"	"PTRHD1"
"ELOVL5"	4.89729091575442e-34	0.469212412747873	0.697	0.423	1.91704452897207e-29	"7"	"ELOVL5"
"OXCT1"	2.66413118168943e-33	0.513303627729751	0.212	0.056	1.04287415107233e-28	"7"	"OXCT1"
"PLP2"	3.39427433970633e-33	0.399473373912771	0.736	0.44	1.32868869027804e-28	"7"	"PLP2"
"CDC42SE2"	6.92797526383688e-33	0.483080433690572	0.618	0.331	2.71195591702895e-28	"7"	"CDC42SE2"
"LPXN"	7.47824091471519e-33	0.464505599740372	0.724	0.461	2.92735740606526e-28	"7"	"LPXN"
"CLIC2"	1.01353310412853e-32	0.640042977164415	0.451	0.216	3.96747533611113e-28	"7"	"CLIC2"
"JAML"	2.19862529754729e-32	0.421827282380543	0.815	0.537	8.60651872724887e-28	"7"	"JAML"
"RSL24D1"	2.53224415920923e-32	0.411756630468657	0.842	0.585	9.91246976122453e-28	"7"	"RSL24D1"
"SNX3"	2.66375036490084e-32	0.336690110633884	0.956	0.758	1.04272508034043e-27	"7"	"SNX3"
"GSN"	1.34075015348896e-31	0.376303419311106	0.946	0.76	5.24836647583253e-27	"7"	"GSN"
"IL18"	1.34107417956226e-31	0.460920027563036	0.869	0.637	5.24963487589647e-27	"7"	"IL18"
"CCSER1"	1.42069042080599e-31	0.570572606342486	0.185	0.047	5.56129265224505e-27	"7"	"CCSER1"
"CHRNE"	1.56197242046864e-31	0.597302778178688	0.263	0.087	6.11434103992449e-27	"7"	"CHRNE"
"CALCRL"	1.94810010541341e-31	0.680590366247139	0.194	0.051	7.62583786264079e-27	"7"	"CALCRL"
"STK4"	2.52618622300142e-31	0.350874153787311	0.801	0.571	9.88875596993904e-27	"7"	"STK4"
"FAM162A"	2.65166922636062e-31	0.403792244623015	0.71	0.433	1.03799591865886e-26	"7"	"FAM162A"
"ARF6"	2.82346883436586e-31	0.42733783636599	0.791	0.529	1.10524687521252e-26	"7"	"ARF6"
"PON2"	3.31453753410099e-31	0.457192878493278	0.423	0.192	1.29747571772383e-26	"7"	"PON2"
"ENHO"	3.46647036667194e-31	0.930548623304683	0.155	0.033	1.35694982503373e-26	"7"	"ENHO"
"GPX7"	4.9298376504681e-31	0.640186262235442	0.204	0.057	1.92978494827574e-26	"7"	"GPX7"
"ARL4C"	5.6541031847017e-31	0.450739382572946	0.754	0.478	2.21329869165148e-26	"7"	"ARL4C"
"BANK1"	6.54976863335134e-31	0.558195685644591	0.157	0.034	2.56390693152538e-26	"7"	"BANK1"
"IL13RA1"	6.85922601062944e-31	0.417278467525137	0.805	0.54	2.68504402186089e-26	"7"	"IL13RA1"
"PMAIP1"	3.10081063018071e-30	0.600252873443825	0.684	0.443	1.21381232118424e-25	"7"	"PMAIP1"
"COL9A2"	3.34880838197983e-30	0.5727707312238	0.236	0.075	1.310891041126e-25	"7"	"COL9A2"
"BBX"	4.16582704275629e-30	0.410758523156943	0.621	0.354	1.63071299588695e-25	"7"	"BBX"
"DENND1B"	4.88212043159817e-30	0.46024916190548	0.453	0.217	1.91110604294911e-25	"7"	"DENND1B"
"MCOLN2"	7.33521966953374e-30	0.583022106723837	0.237	0.077	2.87137173963898e-25	"7"	"MCOLN2"
"MPC2"	9.40887685812298e-30	0.365172962050246	0.769	0.48	3.68310484611224e-25	"7"	"MPC2"
"EIF2AK4"	9.84528245088209e-30	0.499721626971083	0.537	0.289	3.85393581539779e-25	"7"	"EIF2AK4"
"PRCP"	2.20614624470805e-29	0.42148715012539	0.805	0.548	8.63595947490968e-25	"7"	"PRCP"
"RHOC"	2.77116051306606e-29	0.427471253688661	0.749	0.476	1.08477078283971e-24	"7"	"RHOC"
"HACD4"	2.78780351812436e-29	0.410672335262464	0.729	0.452	1.09128568716978e-24	"7"	"HACD4"
